Title,Storyline
Lisa Frankenstein,"A coming of RAGE love story about a teenager and her crush, who happens to be a corpse. After a set of horrific circumstances bring him back to life, the two embark on a journey to find love, happiness - and a few missing body parts."
Listy do M. Pozegnania i powroty,N/A
Little Hearts,"The story follows father Baby and son Sibi navigating three intertwined romantic storylines set against Kattappana's scenic backdrop, blending humor with relatable love tales for a multigenerational audience."
Liu mang qu mo shi,"Ah Jie has a special power - he can see ghosts and exorcise them. But unlike most superheroes, he has tried all ways and means to avoid using his powers to help those in need. He cheats, cons, and fights - nothing about Ah Jie spells ""Master"". Famous paranormal vlogger, Sora Ma, stirs a storm when she begins recording a series of strange events in the neighbourhood... and it seems there`s no one better than Ah Jie to resolve these issues. Ah Jie is forced to choose between accepting his fate as a Ghost Master who can save lives, versus a carefree life of hanging out as a gangster to protect his love."
Lobola Man,"Ace Ngubeni, a slick lobola negotiator, faces his toughest deal yet for a shy client - only to find the stakes are higher than cash."
Lokananta,"ANANTA was forced to leave his parents, whom he considered as a thick wall hindering his pursuit of a career in music. However, his meeting with LOKA only strengthened what he had to fight for: love, faith, and music. The love story of LOKA and ANANTA was hindered by their different faiths. The love they struggled so hard to fight for was challenged by their differing beliefs. However, they both realized that it was not religious faith that united them, but music that brought them together. ANANTA finally obeyed his parents' wish for him to study in Cairo. The long distance and time separating Jakarta and Cairo did not diminish their love; instead, it made their longing even more intense. In the end, upon returning from Cairo, ANANTA faced a difficult dilemma between following his parents' wish for him to marry Syafir or returning to LOKA, who had filled the depths of his heart."
Lolipop Gang,A dark comedy about a no name wanna be Rhode Island gangster by the name of Nick Sargenti and his goofy group of untalented misfits. The story focuses around a documentary filmmaker following Nick and is group of wannabe gangster's.
Lonely Planet,"At a retreat in Morocco, a woman meets a young man whose acquaintanceship evolves into an intoxicating, life-altering love affair."
Looking for Cinderella,"It is the funny story of a single man who is used to finding all kinds of objects, things that English people usually forget or lose on trains and subways. What our hero fails to find is a woman, a life partner. Or does he not know how and where to look?"
Looking for Dr. Love,"A romantic comedy about a young, divorced woman who sets out to reconnect with her college sweetheart only to discover that he has been a part of her life all along."
Los pequeños amores,"Teresa, 42, changes her vacation plans to spend the summer with her mother, Ani. The forced coexistence of living together after so many years brings tension as well as revealing moments for the two women accustomed to living alone."
Loss Project,N/A
Lost & Found You,"A heartwarming, feature length romance set over 24 hours. When headstrong Kerri and bookworm Beth spark at a party, the girls make plans to hang out alone - but is it really a date"
Lost Love,"The movie ""Lost Love"" is a literary film directed by Leng Ning and co starring with renowned actress Feng Biqing. The story tells of a mysterious and enchanting love affair."
Lost Love One,N/A
Lost in Love,N/A
Love,"Marianne, a doctor, and Tor, a nurse, avoid relationships. After meeting on a ferry where Tor seeks casual encounters, Marianne explores the possibility of spontaneous intimacy, questioning societal norms."
Love & Vodka,"Love, vodka, and the adventure of a lifetime unfold when a young Michigan writer follows his heart to Ukraine, discovering unexpected family, uproarious laughter, and a romance that transcends borders."
Love Across Time,A real estate inspector working in England at an old Georgian manor accidentally opens a portal to its 18th-century past and its dashing then-owner.
Love Bites,"A young mutant learning to use her abilities, finds herself in a love triangle between a werewolf and vampire."
Love Child,"A young couple navigates the challenges of raising their autistic son in an increasingly unforgiving world, testing their love and resilience."
Love Dodoma,"In the blue-water waves Island of Mafia, Tanzania, the story of true love begins. Malick and Dodoma dedicated Islanders who believe true love is a gift. This is the story of soulmates that keep missing the chance to be together"
Love Drop: Aumaia le Alofa - Part II,N/A
Love Given,N/A
Love Inside the Drug Game,N/A
Love Is Love,"That incident at the farewell party, not only ended Aryan Ashley's friendship, but made them realize there is more to their friendship. A stranger, an aging female prostitute distressed by society, become a communication link between them"
Love Is Never on Time,"A writer named Daku who feels always chased by time to find a life partner. In a fairly complex journey, he also tries to find comfort in love."
Love Li,Follows an Orphan who later becomes a gangster when he grows up
Love Lies,An internet romance scam.
Love Lies Bleeding,"Reclusive gym manager Lou falls hard for Jackie, an ambitious bodybuilder headed through town to Vegas in pursuit of her dream. But their love ignites violence, pulling them deep into the web of Lou's criminal family."
Love Love,"Summer of 1999. Aspiring filmmaker Nik's search for love intertwines with a fantasy western he's writing and Sapna, a visitor from India. As they navigate love, identity, and their pasts, they find the courage to embrace their future."
Love Me,A postapocalyptic romance in which a boy and a satellite meet online and fall in love after the end of human civilization.
Love Me If You Dare,"A man's romance with an enigmatic woman leads him down a dark path as he faces terrifying events, vanishings, and heartbreak while urgently trying to uncover her true nature in this eerie Telugu fantasy romance."
Love Me or Not,N/A
Love Mocktail 2,A sequel to Love Mocktail. Revolves around Aadi after the demise of his wife Nidhi. How does he move on from such a loss?
Love Mouli,"An artist paints his dream girl to life using a magic brush, gifted by a mystic. The manifestation transforms him as he grapples with the consequences of his imagination becoming reality."
Love Reddy,Narayana Reddy who finds himself entangled in a web of emotions as his uncertain love life takes unexpected turns.
Love Rhythm,N/A
Love Solutions,A woman searching for love examines the rise and fall of her relationship with her ex-husband. From director Carl Jackson comes a story about the obstacles of modern romance.
Love Square,N/A
Love Stories 2024,"Three stories that shed light on modern relationships, from the viewpoint of the Pakistani woman, from threads of Silence, echoes of affection, journey to embrace true meaning of love written and directed by evergreen Faseeh Bari Khan"
Love Story,Tells the love story of a model and a director.
Love Stuck,"Toy is trapped in a time loop, reliving New Year's Eve. He meets Vee, also stuck in the loop. They decide to search for 'Perfect Moments,' learning to find joy in small wonders and cherish each day."
Love Switch,"Married couple James and Michelle, on the verge of divorce, magically switch bodies on their anniversary. Forced to experience life from each other's perspectives, they gain newfound respect and understanding, rekindling their love."
Love Syndrome: The Beginning,"Despite Itt and Day's destructive relationship, they have gradually grown affection for one another. However, to see if Day's feelings are true, Itt drastically runs away, driving Day wild with rage. How will this twisted tale end?"
Love Territory,N/A
Love Unlike in K-Dramas,"Dhea receives a special gift from her boyfriend, Bimo, in the form of a trip to Seoul, South Korea, with her friends. There, she accidentally meets her long-lost first love. Who will Dhea choose? Will this be a real love triangle drama?"
Love Unplanned,N/A
Love Unscripted,N/A
Love You to Debt,"Follows Bo, a debt collector who starts to rethink everything after collecting a debt from a beautiful girl."
Love and the Crown,N/A
Love at 39 Degrees,"Fatih and Kumru, a lawyer from different cities, team up for a case involving a cheating spouse. They spend 8 hours racing around Izmir gathering evidence, unexpectedly altering their plans and lives."
Love at First Lie,"Bo, a cheerful girl from Mong Kok, meets wealthy Edward, who hires her to sabotage his father's wedding. As they fall deeply in love, their romance faces unexpected challenges that test their bond."
Love for Nelson,N/A
Love in Chaos,N/A
Love in Disguise,"When a spirited young woman fakes a romance with her grumpy boss to stop family pressure, the ruse spirals into chaos-until love unexpectedly blooms. A heartwarming rom-com set entirely in Dubai."
Love in Transit,N/A
Love in a Different Key,"This couple's business has been more about Andre than his longtime girlfriend, Alicia, whose personal desires seem to have been long forgotten. When an old acquaintance shows up and the person she thought she knew best begins to switch up on her, Alicia is reminded of the one thing she has always loved. She is forced to decide whether or not she'll finally make a move that will benefit Alicia."
Love in the Big City,"Misunderstood as more than friends, roommates Jae-hee and Heung-soo navigate the complexities of modern romance in Seoul's big city."
Love in the Time of Corona,"The movie follows Kurdistan during the Covid-19 crisis in 2019, and how it ruined relationships between loved ones."
Love on Air,"While producing their podcast, a couple begins to discover internal truths about the other that forces them to make tough decisions about the future of their relationship as well as the production."
"Love, Divided",Valentina is a young pianist starting over. Her neighbor David is an inventor who hates noise. And a paper-thin wall is about to become their matchmaker.
"Love, Sitara","A love story between a Malayali girl and a Punjabi chef, complicated by the family members on each side."
"Love, Wine & Salt: A Tuscan Romance","Amidst the hills of Tuscany, three friends embark on a vacation which turns into an unexpected romantic adventure, as they discover love with three sisters running a picturesque bed and breakfast, igniting the fury of their grandfather"
Love... Reconsidered,Ruby is a thirty and flirty (but definitely not thriving) New Yorker whose life is transferred to the Hamptons right after a chance meeting with a wealthy consignment store owner.
Loveable,"Maria juggles with four children and a demanding career while her second husband, Sigmund, travels all the time. One day they get into an ugly argument which led Sigmund to eventually ask her for a divorce."
Lovers & Foes,N/A
Lovers and Friends,"A devastating breakup leaves a struggling music artist unable to complete his much-anticipated second album. Desperate for inspiration, he enlists the help of his loving best friend to embark on a mission to find the perfect muse - the love of his life - in this music-driven romantic comedy."
Lucid Love,Two people seeking solace from heartbreak unexpectedly meet in a dream that triggers feelings of love.
Lucky Heart,"Kelly is an American businesswoman that flies to Italy for a company meeting. While there, she has a chance to meet Lukas, the owner of a local ranch, that she'll fall in love with."
Lukochuri,"It's love at first sight for a young boy and a young girl. But as in every other love story, complications arise. What happens next forms the crux of the film."
Lula Leblanc,"26th of September 1999. Alekos is dead. His teenage granddaughter, Margarita, refuses to attend his funeral and takes advantage of her parents' absence to throw a small party at home. Three days earlier, unaware that this would be his last night, Alekos attends a reunion of old friends to celebrate the birthday of Lula, his first love, who now suffers from dementia."
Lupakan Cinta,"After involving in a car accident, Rayyan is diagnosed with retrogred amnesia. His marriage with his fiancée, Hetty is postponed until he fully recovered. Rayyan's past personality re-emerges, and he is drawn to another woman, Maliha, carefree and charismatic, receiving therapy as well. However, before the accident, Rayyan actually choose to love Sarah, the girl he met during vacation. Due to memory loss, Rayyan forgot that he had fallen in love with Sarah. Who will Rayyan choose?"
Lust for My Sister's Killer,"After her twin sister Olivia is mysteriously murdered, Kate Donovan takes a job at Dane Security as the alluring Adam Dane's assistant. As Kate uncovers dark secrets, she's drawn to Adam, the man who may hold the key to Olivia's death."
Lyod 3,"Aleksandr is a coach of the Irkutsk hockey club. He takes to the team Sergey, a talented player with a scandalous reputation. Aleksandr's daughter, Nadya, accidentally crosses paths with Sergey, they quickly fall in love. Nadya is preparing for the main competition in her life, the Ice Cup in Moscow, and Sergey is invited to the NHL in Canada. Aleksandr doesn't believe in the sincerity of feelings and insists on breaking off the relationship. Lovers face a choice: a great sports career in different countries or personal happiness?"
Lyubov Sovetskogo Soyuza,"The film is about a generation of brave and beautiful people who did not see the destruction of the revolution and the chaos of the civil war, who dreamed of building a new life in which there would be no place for death, but only incredible love that opens the way for them to great achievements and discoveries. About exploits and glory, betrayal and loyalty of those who were heroes in heaven and on earth. About the time of immense trials that fell on their short but bright lives. About a woman who was the dream and true love of the Soviet Union."
Lyubov so vtorogo vzglyada,"Danila and Olesya are a couple in crisis who don't know what to do with their marriage. Spouses create fictitious accounts on a dating app and start communicating with other people, without even realizing that they are having a dialogue with each other. Will they be able to save their marriage and fall in love with each other again?"
Lyubov zla,"Charismatic burglar Maksim gets into trouble after owing money to dangerous bandits. During the next robbery, he witnesses a desperate act committed by the apartment owner Eva, who has unexpectedly returned: she tries to burn everything that reminds her of her traitorous boyfriend, and in addition, commit suicide. Maksim decides to stop Eva and save himself from even bigger problems."
Lyubvi ne byvaet?,"A jaded woman torments her ladies-man neighbor with elaborate schemes, but their heated battle of wills transforms into something else entirely."
Lázaro at Night,"Three actors in a love triangle grapple with the blurred lines between their roles and real desires, provoking a thoughtful exploration of authenticity and performance."
Ma chi ti conosce,N/A
Maaya Ka Moh,"Maaya and Mohit chose each other for love but life chose something else entirely different for them. Soulmates at heart but destined to stay apart, will they come together or is love just an illusion."
Made for Me,Augusta has an uncanny reaction after discovering she's been hired to plan the wedding for a familiar yet unexpected client.
Mafia Temptation,"When Hayley, a tough-as-nails bartender, crosses paths with Luca, her club's mafia boss, sparks fly. Their worlds clash in a fiery dance of passion and power. But can she let Luca see past her defenses into her scarred heart?"
Magical Encounter,N/A
Mai,"Restlessly haunted by the past, Mai is greeted by a new dawn when she reluctantly befriends the neighborhood ladies' man. But when her yesterday catches up to her today, what will become of her tomorrow?"
Maid of Honour,N/A
Majnoo,"The film Majnoo is a Triangle Love Story of Majnoo, Preet and Mahi. Preet and Mahi fell in love with Majnoo and twists and turns come up when Mahi comes into the life of Preet and Majnoo. Who will become Majnoo's lover and partner."
Man in Love,N/A
Mandya Haida,A group fails to create discord in the love between the protagonist's friend and his lover. Will the love story stand true to all tests?
Mann Behka,"A character study of Manav Aggarwal, a good natured and naïve 19-year-old, as he navigates through his personal life filled with trials and tribulations over the course of a memorable summer."
Manomani,N/A
Maoussi,"Babette unexpectedly finds herself sharing her small Parisian apartment with Edo, a Congolese refugee. When an escaped lab mouse makes itself known, their lives are turned upside down as they try to navigate conflicting expectations."
Maple Leaf Dreams,"A young Filipino couple move to Canada to try to make a life for themselves, but struggle with loneliness and have trouble making ends meet."
Market Mahalakshmi,"A young man pursues a relationship with an independent street vendor. Despite their differences, he tries various ways to convince her to marry him."
Marmalade,Follows a man in jail who narrates the colorful tale of a romantic bank heist to his cunning cellmate to escape and reunite with the alluring love of his life.
Marriage Mansion,"Amidst luxurious mansion, dysfunctional couples seek guidance from host Francesca to rekindle fractured relationships. Her wit navigates their conflicts, facing clashes yet clapping back."
Marry Christmas,"After finding love, the Wright Brothers (Joey and Matthew Lawrence) unwittingly schedule weddings for the same day. A sibling rivalry ensues for the right to wed their brides on Christmas."
Marry Me,"Against all odds, a couple navigates the ins and outs of a toxic relationship while desperately searching for the light on the other side."
Maru Mann Taru Thayu,N/A
"María, Me Muero","Maria's hypochondriac husband believes every cold is terminal. After enduring his antics, Maria takes matters into her own hands to address his irrational fear of death."
Mascarpone: The Rainbow Cake,"After three years, Antonio and Luca are reunited. Antonio, a successful pastry chef, still has feelings for Luca, who is now engaged to Tancredi. Antonio is convinced that the past has come back to help them."
Matters of the Heart,"Follows a middle-class family who, on the surface, have a happy and perfect life. But behind the facade, the family is on the verge of disintegration due to the father's escalating alcohol consumption."
Matters of the Heart,"Matters of the Heart weaves together three compelling love stories that capture the full spectrum of human connection. Zoë and Anthony navigate their budding online romance, their contrasting personalities sparking friction and attraction. Kevin and Rachel's 13-year marriage teeters as career success masks the growing distance between them. Christopher and Grace, partners for decades, face a devastating diagnosis that threatens their world. Through laughter, passion, heartbreak, and healing, this moving film reminds us that love remains our most significant source of courage and hope."
Maunam,"Raghav, a supermarket employee, and Meera, a journalist fall in love, marry and await their first child's arrival. Their lives take an unexpected turn when they're involved in an accident, leaving Raghav hospitalized in a intensive care."
Maya-The Truth,"""Maya-the Truth"" appears to be a compelling and thought-provoking film, delving into the themes of morality, consequences, and the human psyche. The story's focus on the protagonist's journey through his own past misdeeds and the eventual reckoning is a classic narrative about the inevitability of facing the consequences of one's actions. The film's exploration of the idea that ""the past can become the truth of tomorrow"" is particularly intriguing. This suggests a deeper commentary on how our actions, especially those we might want to forget or dismiss, have a way of defining our future. The character of Maya seems to be a catalyst for this revelation, forcing the protagonist, Arjun, to confront the truths he has long evaded. The performances, as described, seem to be particularly noteworthy. Mahi Zaal's portrayal of Maya is highlighted as a standout, suggesting a nuanced and powerful performance. Fahad Asad as Raj and Naina Gill as Khushbu, despite the latter's brief role, also appear to have delivered impactful performances. Director Naha Laj and writer Naeem Tahir seem to have created a film that's not just entertainment but also a medium for delivering a powerful message. The emphasis on the 'sensual animal inside man' and the disregard for the 'sanctity of relationships' points to a critical examination of human behaviour and societal norms."
Maya: The Love,N/A
Maybe Forever,"Two destined lovers, Sofia and Greg, look back at the beginning of their love story. A simple day date through the city of Los Angeles reminds us of the importance of the simple things in life."
Me and My Victim,"Montreal video artist Maurane and New Yorker poet Billy Pedlow immerse themselves in an exercise of total honesty to recreate their first dates, which quickly turn into romantic chaos."
Me and You,"In the heart of the bustling corporate world, amidst the hum of printers and the click-clack of keyboards, resides Tom, a soul silently yearning for the vibrant strokes of his paintbrush amidst the monotony of his daily grind. Trapped in a job that suffocates his creative spirit, Tom finds solace in clandestine moments stolen with his canvas, where his imagination runs wild and his soul finds refuge. Yet, his sanctuary is shattered when a devastating breakup leaves him emotionally crippled, his heart a fractured canvas, splattered with the hues of despair. It is in this desolate landscape that Kavya, a ray of sunshine in the otherwise gray cubicle jungle, enters his life. Her effervescent spirit and boundless compassion breathe life into the dreary office corridors, her laughter a melody that dances through the air, dispelling the shadows that haunt Tom's heart. As they toil side by side in the fluorescent-lit confines of their workplace, Kavya glimpses the hidden depths of Tom's soul, buried beneath the layers of corporate conformity. She sees beyond the facade of indifference, recognizing the raw talent that lies dormant within him, waiting to be unleashed upon the canvas. With unwavering faith and unwarranted optimism, she becomes his muse, urging him to reclaim his passion for painting and reignite the fire that once burned brightly within him. Their bond blossoms amidst the chaos of deadlines and office politics, their friendship a beacon of hope in the sea of corporate cynicism. Together, they navigate the treacherous waters of love and ambition, finding solace in each other's company as they confront the demons that haunt their pasts and the uncertainties that loom on the horizon. But just as Tom begins to find solace in the vibrant hues of his newfound passion and the warmth of Kavya's affection, a moral quandary threatens to unravel the fragile threads of their budding romance. Caught between the dictates of his conscience and the stirrings of his heart, Tom finds himself torn between duty and desire, his inner turmoil casting a shadow over their burgeoning relationship. As the lines between right and wrong blur and the boundaries of their love are tested, Tom and Kavya must confront their deepest fears and insecurities, grappling with the complexities of loyalty, trust, and self-discovery. In the crucible of their shared experiences, they unearth hidden truths about themselves and each other, forging a bond that transcends the confines of their corporate existence. ""ME AND YOU"" is a poignant tale of healing and redemption, a testament to the transformative power of love and the resilience of the human spirit. Through the lens of Tom and Kavya's journey, we are reminded that true beauty lies not in the perfection of a flawless masterpiece, but in the imperfect strokes of a heart laid bare, painted with the colors of vulnerability, passion, and unfettered devotion."
Me or You,N/A
Meen Yasadaq,"Nadine is a wealthy girl who met the young man Basem and liked him. She later discovered that he had defrauded her, even though she had fallen in love with him. She joined him in his scams against the rich to help the poor."
Meet Me Next Christmas,"In pursuit of a fairytale romance with the man of her dreams, Layla must race through New York City to get her hands on the hottest ticket in town: the sold out Pentatonix Christmas Eve Concert."
Meet Me in Rome,"3 women arrive in Rome ready to risk it all for love. They become the leading ladies in their very own rom-com. Handsome suitors and steamy romance await. Will our ladies find the love they're looking for, or leave as single as they came?"
Meeting Funmi's Parents,"A romantic comedy set in Nigeria and United States about an interracial romance that hits rock-bottom when a just engaged Nigerian Girl returns home with her white fiancee. Her father, being a cultured Yoruba man, does not want an oyibo son-in-law. He does everything he can to break off their engagement."
Meeting Ms. Leigh,"A young writer in desperate need of inspiration begins an affair with an enchanting, enigmatic older woman during a weekend in Santa Monica. It's a weekend neither will ever forget."
Mehabooba,"Karthik falls in love with Nazriya Banu, a PHD student. However, their relationship faces struggle due to the stringent practice between their religions and families. Gradually, Karthik and Nazriya decide to elope. Will it work?"
Men Love Lust,"Akin's life takes a sudden and unexpected turn after a chance encounter, leading him down a path of temptation and self-discovery."
Mendung tanpo udan,"Udan, a young man who puts his life goals at a crossroads, between pursuing his idealism as a musician or living life realistically by working like other people in general."
Mercy Killing,"Article 21 of the Constitution of India unequivocally asserts that every individual is entitled to live with dignity and, correspondingly, to die with dignity."""
Mezhdu nami,"Talented but failed playwright Mitya discovers uninvited guests in his apartment - wayward 13-year-old Nika and her older sister, actress Dasha. Trying to evict the new tenants, Mitya realizes that he has become a ghost, and Nika is the only one who sees him. Will he be able to fulfill his idea, return to life and find his love?"
Mezhdu nami leto,"It's 1999. Sasha and his parents spend their summer holiday in a sanatorium, where he gets the titular role in an amateur musical production of Orpheus and Eurydice. He is paired with Polina, an employee of the sanatorium and a local beauty. Sasha falls in love with a girl and, without realizing it, drags himself and his family into an unequal battle with the manager of the sanatorium Misha, who does not hesitate to use any leverage so that Polina stays with him."
Mi Ilustrísimo Amigo,N/A
Mi Perfecto Ex,"Cata dumps her lazy boyfriend with the secret hope that he will return, begging to get back together. When time passes and she doesn't hear from him, a devastated Cata heads off to a luxury beach resort. But who should she find there, but her lazy ex, now transformed into the perfect man... and ready to marry someone else."
Midwinter,"A burgeoning music writer spends a romantic weekend on an assignment with a queer indie artist she admires. Meanwhile, her older sister deals with the complexities of motherhood, an expanding marriage, and a slow but ferocious illness."
Miracle Mile,"When a desperate veteran accepts a simple delivery job, he's forced to endure a grandfather with an attitude, a dreamer with a plan, and a disastrous journey. What begins as a paycheck becomes the ride of a lifetime."
Miss You,A young man finds himself unexpectedly falling for a woman he initially despised. Their emotional journey explores the depth behind her refusal and the rollercoaster of feelings that unfolds.
Mistakenly Yours,N/A
Modern Ruins,A frustrated artist looks for a new job and instead finds an unlikely friendship that puts her in the middle of a seemingly inescapable love triangle.
Moments That Last a Lifetime,"A dedicated freelancer found love, altering the trajectory of his families livelihood"
Moments We Shared,"Liu Shi San, a city graduate, faces challenges in love and career. Returning to his hometown with his grandmother, he decides to renovate her canteen to pursue city dreams, encountering obstacles that reshape his priorities."
Momma's Boy,Dave faces adulthood challenges while his codependent bond with his mother hinders his personal growth.
Mon Potongo,"A Hindu girl and Muslim boy, living on the streets, dream of wealth and power. Drawn to a throne-like armchair, they vow to rise together but are tempted by society's dark side. Will ambition destroy their love?"
Money Matters!!! But Love???,"A naive man's descent into darkness leads to a tragic end, leaving behind a trail of guilt and consequences for those he loved."
Mor Chhainha Bhuinya 2,"Two brothers Uday and Kartik grow up together in Chhattisgarh with differences in their ideologies but with love for each other in their hearts. One day, they find themselves against each other. What will win, their love or their ideology?"
Morando com o Crush,"Luana and Hugo are schoolmates and are in love with each other. But when Hugo's mother and Luana's father decide to go out together and move in with everyone, things get complicated for the suitors."
More Reason to Love,N/A
More na dvoikh,"Anna is independent and principled, she uses a wheelchair, but does not stop in the face of difficulties, inspires others and always relies only on herself. While working as a psychologist in a rehabilitation center, she meets young Maksim, who has just gotten a job at a social center. Maksim was raised by his grandmother. Young, frivolous and irresponsible. This acquaintance will forever change both the fate of the heroes and their worldview."
Morena,"A girl named Anya and her boyfriend Yurko come to visit Anya's parents in a small mountain village, where they encounter a young witch Ivanka, whom the people call Morena. Ivanka liked Yurko, and at night on Ivana Kupala, during the celebration, the witch makes Anya to associate herself with her with mystical ties for the sake of Yurko's life. The next morning Anya notices that her boyfriend acts absolutely differently. One night Anya finds Yurko in the witch's embraces. When she returns home in tears, Anya is being supported by her girlfriends. Unofficial war with Morena (Ivanka) begins. During one of the clashes, Ivanka tries to kill Anya, but she falls from the bridge and dies. From that day, horrors and mysticism begin. Ivanka's father gets crazy because of a grief and wants a revenge for the death of his daughter. At first, one friend of Anya disappears, she eventually finds her with a torn throat in the abandoned cemetery, and then the killings of other girlfriends help her in confrontation with Morena. Anya is confident that this is the case of Ivanka's father, but the truth is even more terrible. Yurko witnesses the brutal murder and the murderer is his beloved Anya, who bare hands to loosen up two adult armed cops who watched her after the death of Ivanka. In the morning, Anya does not remember anything done. It turns out that the soul of witch Ivanka controls the body of Anya at night . Yurko and Anya have to cut off this connection, destroying the soul and body of the witch. Will they be able to do this if everyone is against them?"
Mortadella,"Roberto, a silent comedy hero, dies after a burglary gone wrong and meets the Grim Reaper. They embark on an odyssey across the realm of the dead, in the hopes of going back to his love, Maria."
Mother of the Bride,Lana's daughter Emma returns from London and announces that she's getting married next month. Things become more complicated when Lana learns that the man who stole Emma's heart is the son of the man who broke hers years ago.
Mr. & Mrs. Bride & Groom,N/A
Mr. Bachchan,"A straight-laced income tax officer suspended due to his unwavering honesty returns to his hometown and falls in love with a woman who reciprocates his feelings, before he is reinstated and tasked with raiding the home of a powerful man."
Mr. Engineer and Miss Doctor,"When Engineer Nihaal crosses paths with Doctor Ishika, a cat-and-mouse conflict ensues. However, their differences soon transform into friendship, paving the way for something more meaningful."
Mr. Goodman,"She was destined to be without a husband; she found a mate and tried to get him to marry him, realizing that he was being loved by someone."
"Mr. Johnston, Don't Torment Her","Anna Ross and Shane Johnston have been lovers for five years. Unknown to him, Anna sold herself out as an escort amid complications from her past. At the same time, Anna accidentally discovers that she only has three months left to live due to a heart condition. To free herself from the entanglement of love, Anna makes up her mind to leave Shane. Little did she know that a tragic love story has just begun."
Mr. Lecturer,N/A
Mr. Manhattan,Mason Bradley's life turns upside-down when he unexpectedly becomes the sole guardian of his late brother's kids after prioritizing his law career and ending his engagement.
Much to Tell,"Nathan transfers to a new school and meets Maxine, a girl who captures his heart. As their bond grows, he discovers her complicated past relationship, leaving him torn about pursuing his feelings."
Murder Mubarak,"During a murder investigation, a non-traditional police officer turns a spotlight on an array of suspects. He steps into their world as an outsider, only to find there is so much more than what meets the eye."
Murphy,Ordinary guy David's life takes an extraordinary turn after interacting with his late grandfather's peculiar radio.
Muse,"A terminally ill writer finds himself grappling with writer's block as he faces the end of his life. Desperate for one last masterpiece, he turns to an unconventional source of inspiration: a sex worker."
Muzhchina i zhenshchina,"Poignant stories about men and women who connected their lives - some for years, some for an hour, some for five minutes. Stories from life, heard at home in the kitchen, in a compartment with strangers, in a taxi, or left in a notebook as a memory, because if the feelings are real, sincere, then it is forever. Moments of strange meetings and bitter partings in which you can see something familiar."
My Boo,Very Thai and very romantic story about love between a boy and a ghost girl.
My Boyfriend Is a Sex Worker,"Ace, the perfect son of the influential Mendoza family, falls for Gio, a gay porn star and sex worker. Despite seeing themselves as a match, Angelica, the family's uptight matriarch, disapproves of their relationship."
My Cannibal Crush,"When Tiffany and Gabi become roommates, they both realize the other bears a secret: Gabi is bisexual. Tiffany is a cannibal."
My Crazy Rich Girlfriend,N/A
My Daughter's Crush,N/A
My Domestic Maid,N/A
My Ex & Why,N/A
My Ex's Wedding,"When groom invites his ex to the wedding, the ex and her partner, who are currently having relationship issues, attend to congratulate the bride and groom. However, complications arise when old flames reignite just before the wedding day."
My Favourite Cake,"Seventy-year-old Mahin, solitary until now, chooses to revive her love life. A chance encounter becomes an unforgettable evening."
My Future You,"A comet connects Lex and Karen across 13 years through a dating app. As they bond, Karen asks him to alter her past to save her parents' marriage. Each change brings unexpected consequences, leading to one final attempt."
My Last Words,"After learning that his wife is going to leave him and that he doesn't have long to live, a novelist (played by writer/producer/director/actor Adam Kiss) isolates himself as he attempts to write his masterpiece in the seclusion of a family friend's guest house. Once there, his failed attempt at suicide leads to him meeting a mysterious woman who changes his life forever and with whom he becomes romantically involved. As time goes by, he notices more strange and inexplicable details about her, as the lines between fantasy and reality begin to blur."
My Love Diary,"When two passionate young artists, Daisy and Clinton, fall for each other, they must decide if their love can endure the sacrifices required by an art scholarship abroad and the responsibilities of family."
My Love from Another Land,"It is a heartwarming and humorous tale that showcases the beauty of cross-cultural relationships, the power of love, and the ability to overcome any obstacle in the pursuit of happiness."
My Name Is Loh Kiwan,"After defecting from North Korea, Loh Kiwan struggles to obtain refugee status in Belgium, where he encounters a dejected woman who has lost all hope."
My Old Ass,"A mushroom trip brings free-spirited Elliott face-to-face with her 39-year-old self. But when Elliott's ""old ass"" delivers warnings to her younger self, Elliott realizes she has to rethink everything about her family, life and love."
My Only Relative.,"Frank is a working class dreamer, set to have his whole world turned upside down. His only relative has left him a stash of 28 gold bars hidden in plain sight. Follow his roller coaster adventure as he struggles to reach his destiny."
My Own Normal,"When disabled filmmaker Alexander Freeman tells his parents his girlfriend is pregnant, their reaction is not what he expected. Confronting that pain, he sets out to create his version of a ""normal life"" as a parent and partner."
My Sassy Girl,"Film about Junjee and Sheena, challenging traditional gender roles in Asian societies."
My Sunshine,N/A
My Super Heroine,N/A
My Valentine Wedding,"Krystal gets swept off her feet on Valentine's Day, but when her unofficial boyfriend returns, she must decide where her heart lies before she misses out on true love."
My Zombabe,"Due to a zombie apocalypse, Pong is the loneliest man on the planet. This all changes when Yasmin turns up, a beautiful woman in the process of zombifying."
Música,"A coming-of-age love story that follows an aspiring creator with synesthesia, who must come to terms with an uncertain future, while navigating the pressures of love, family, and his Brazilian culture in Newark, New Jersey."
NOSOFACH: Balada o vesmíre,"Menhard adventures takes us really far away this time. Fantasy fairytale takes us to the dark adventure, where good and evil fight their eternity long fight. Our heroes will have task bigger than ever before, future of human kind ends up in the hands, that never asked for that. Colorfull story takes us to the places far away from earth, show us the worlds, we have never visited and we will also find our, that things are rarely black and white....Revenge will be served hot this year."
Naanum Oru Azhagi,N/A
Nado snimat filmy o lyubvi,A Russian film crew arrives in Varanasi to make an art-house movie. Soon the shooting process falls to pieces and the film starts making itself.
