Title,Storyline
Point of the Pen,"Growing up in LA, Cedi, an A&R Rep, and Rosa, an Artist and Talent Agent, cross paths and form a unique friendship. They combined their worlds to find some of the most amazing talent in Los Angeles."
Por tus muertos,"A highly commercially successful rock band mysteriously disbanded before their first concert. 30 years later, they have a second chance."
Praslovan,"The feature-length documentary film Praslovan, directed by Slobodan Maksimovic, tells the story of Zoran Predin's youth in the working-class Maribor, the immense fame and popularity he achieved in Yugoslavia with the band Lacni Franz, and his distinguished solo career with numerous hits that have become classics of our popular music. His most famous songs in the film reflect significant social changes of the time, as well as personal milestones from his life. This intimate portrait not only shows the good times-the camera does not look away even when it gets dark but continues to observe how all this affects his friends and family. The film also features important musical and pop culture personalities of the former Yugoslavia, including Dorde Balasevic, Branko Duric, and Gabi Novak."
Prodigieuses,"Twin sisters, driven by passion for piano, join an elite music university. Diagnosed with a debilitating illness threatening their hands, they refuse to abandon their dream, fighting to reinvent themselves as prodigious pianists."
Prohibido ganar Eurovisión,N/A
Queen Rock Montreal,"The iconic rock band Queen performs their best hits like ""We Will Rock You, "" ""Somebody To Love, "" and ""Bohemian Rhapsody"" in an unforgettable live concert."
RB&O Live: Alice's Adventures in Wonderland,"Ballet. At a party, Victorian teenager Alice (Francesca Hayward) receives a book from friend Lewis Carroll. Mother rejects Alice's growing love for gardener Jack (William Bracewell) Distraught, the girl dreams herself into Carroll's book."
RIIZE Fan-Con Tour 'RIIZING DAY' Finale in Cinemas,N/A
"RM: Right People, Wrong Place","A candid documentary that delves into the life of BTS' leader RM as he navigates global stardom while working on his second solo album, offering an intimate glimpse into his creative journey across multiple cities."
Ram Orion - Live Trio: The Movie,"The Israeli guitar hero, Ram Orion, plays a live show in the Levontin7 club in south Tel-Aviv with his trio which consists of Or Edry on Bass and Shai Baruch on drums."
Reba McEntire: Country Gold,"It all began way back when with a sibling trio in the back seat of her family car. Almost 7 decades later, Reba McEntire, has sold 75 million records and 25 #1 hits on the Hot Country Songs Chart. All that practice has clearly paid off."
Rebel Country,"Navigating the complexities of race, class, poverty, gender, sexuality, artistic expression versus commercialism, and geographic influences in America, while tracing the musicians' roots in Nashville's rebellious musical tradition."
Red Radio Over Shanghai,This is based on the real life-story of Li Bai who was sent in 1937 by the CCP to manage a secret radio station in Shanghai and remained undercover for 12 years.
Red Rocks Live in VR: Alesso,N/A
Red Rocks Live in VR: Santa Fe Klan,N/A
Red Rocks Live in VR: Tyler Childers,N/A
Red Rocks Live in VR: Wallows,N/A
Red Rocks Live in VR: Zhu,N/A
Reefer Monster Madness,Three intertwining tails of terror to get you higher than below.
Rem,"Miles is a good kid. Granted, as far as he's concerned, he's not a kid anymore. He's keeping up in school, just made second chair saxophonist in his school's prestigious marching band, and is up for a coveted spot in the Chicago Youth Jazz Quartet. Sprinkle in a girlfriend that's way too hot for him and parents who are way too strict but solid, and he could almost forget the insane dreams he keeps having - the thing, neither human nor nonhuman, that keeps popping up in his life and even worse in his dreams. Kris is everything Miles isn't - rough, raw, and assertive, with his heart set on a rap career. When Kris moves into Miles' neighborhood, the two form a deep brotherhood, bonding over their love for music, and turning themselves into a two-man rap group. Kris gives Miles permission to grow up, while Miles gives Kris permission to dream. And when their first song goes mini viral on Soundcloud, the two promise to see it to the top together. But Miles' dreams get consistently worse - now he can see the figure, and he demands Miles make an impossible choice - to choose between saving the life of his girlfriend or that of his new best friend, Kris. When Miles decides not to decide, Kris dies suddenly. But, in reality, Kris has been dead the entire time. While Miles relived his friendship with Kris, working through his grief and wrestling with his image of God, his family and friends played along with his hallucinations on recommendation of his doctor. Miles faces off with the monster of his dream one final time, and realizes the choice of who lives and who dies was never his to make, but only his to learn to live with."
Resonance,Classical quartet performs live after hypnotic documentary screening at the State Library.
Ressaca Bailada - Filme Concerto,N/A
Return of the King: The Fall and Rise of Elvis Presley,He had one chance to show the world he was still the King of Rock 'n' Roll. Discover the story behind Elvis Presley's triumphant '68 comeback special.
Rhythm Masters: A Mickey Hart Experience,"Exploring rhythmic connections between music and sports through an original score inspired by athletes, revealing universal rhythm in music, sports, and life"
Rhythm of a Flower,"This animation film takes the single moment of Kumar Gandharva lying on his sick bed and expands it, where his life in music and contemplation moves like a dream. He teaches, writes and sings again, giving voice to the years of silence."
Riv i hjertet,"RIV I HJERTET follows Sondre Justad's journey from his childhood room in Henningsvær to becoming one of Norway's biggest pop artists. He started filming himself as a child, and through private notes and recordings, concerts, and festivals, we gain a unique insight into Sondre's inner and outer journey."
Rob Thomas Live from Atlantic City,N/A
Robert Plant presents Saving Grace Feat Suzi Dian play Baloise Session,"Legendary Led Zeppelin frontman Robert Plant presents 'Saving Grace feat. Suzi Dian', a new project exploring folk, blues and Americana. In the company of Suzi Dian he explores a calm musical universe focused on acoustic instruments."
Rock Bottom,"Through Robert Wyatt's music, the animated musical Rock Bottom plunges into the passionate self-destructive love story of Bob and Alif, two young artists immersed in the creative whirlwind of the early 70s' hippie culture."
Rock del Caribe: Versión República Dominicana,The history of 70 years of Dominican rock.
Roméo et Juliette à l'Opéra Bastille,"In this highly anticipated new production of Charles Gounod's Romeo and Juliet, director Thomas Jolly wants to develop a literal oxymoron, a process dear to Shakespeare, which gives rise to love between 2 adolescents in a context of death."
Rory Gallagher: Calling Card,Dónal Gallagher sheds light on the man behind his brother's iconic music
Ruki vverkh!,"On the eve of the big concert ""Ruki vverkh!"" An attempt is made on the life of the lead singer of the legendary group Sergey Zhukov. He manages to avoid the bullet, but what if this is not a miracle, but a cold calculation, and the shooter's goal is to intimidate the artist? Senior investigator Pavlov takes over the investigation, confident that the search for the criminal must be in Zhukov's past. He will have to uncover the mystery of the assassination attempt, remembering the history of the group and learning new facts from the musician's biography."
Rusty Nail - New Year's Eve 1984 with NRBQ & The Whole Wheat Horns,N/A
SDL A Batalha Musical,N/A
SUGA: Agust D Tour 'D-DAY' the Movie,"A film of the encore concert by Agust D, also known as SUGA of BTS. Tune in to relive the moments from the concert encompassing his rich musical world and performances, explosive energy, and joint performance."
Sabaton: The Tour to End All Tours,"Experience the explosive power of Sabaton's legendary stage show in Sabaton: The Tour to End All Tours. Filmed during their European Tour at the iconic Ziggo Dome Venue in 2023, this electrifying concert film captures the essence of Sabaton's monumental stage presence and showcases the band's ability to tell historical tales through heavy metal. With sold-out arenas, quadruple-platinum sales, and a legion of loyal fans spanning the globe, Sabaton brings their bombastic live experience to the big screen this fall. From the heart-pounding energy to the immersive stage design featuring military props and historical themes, every moment is a testament to the band's unparalleled showmanship. Join Sabaton and their devoted fans as they create an unforgettable live experience complete with spectacular pyrotechnics, captivating visuals, and their iconic sound. Sabaton: The Tour to End All Tours is a celebration of music, camaraderie, and the unbreakable bond between Sabaton and their fans. This is the ultimate heavy metal experience: celebrating the largest tour Sabaton has ever embarked on."
"Sabino, Palacio De Los Deportes",N/A
Samsara,"A man from an impoverished family who is rejected by the wealthy parents of the woman he loves. He strikes a bargain with the monkey King and performs a dark ritual to gain wealth, but in the process, he curses his wife and child into suffering."
Sanah Na Stadionach,N/A
Sanjalice,"One of the world's earliest female rock bands was founded in Belgrade, the capital of Tito's communist Yugoslavia, in the 1960s. Teenage girls Doda, two Ljiljas and Nena as VIS Sanjalice (The Dreamers), while facing the complex circumstances and confronting prejudices by ""guardians of public morals"" for alleged spreading of the spirit of rebellion, have conquered the music scene, side by side with male bands. They rose to stardom and suddenly decided to disband. This is their side of the story."
Saosin: Live from the Garden Amphitheater,N/A
Saturn Return,"Late 1990s. Art and culture are in full swing in Granada. Against that background, an indie band is about to change the music scene in Spain. Just before creating their new album, the band is going through its worst possible moment."
Scheherazade: A Tale,"This album offers a new approach to the character of Scheherazade, with Rimsky-Korsakov's musical masterpiece transcribed for the forces of Ensemble K and a previously unpublished text, freely adapted from the Thousand and One Nights and ancient love poems, which tells the story of Scheherazade. The Franco-Iranian actress Golshifteh Farahani plays Scheherazade, while Kristin Winters is her sister, Dinarzad: 'For me, this story is a literary and historical treasure of humanity. But our collective imagination has seen Scheherazade as either a seductress or a submissive woman who told stories to survive. The greatness of this character goes far beyond that, and in fact represents the ancient figure of the ""hero"", or rather the heroine!', says Simone Menezes, who is artistic director of this project. For this second collaboration with Alpha Classics (after Amazonia, ALPHA990), she presents two versions of the programme, one with music and texts, the other with Rimsky-Korsakov's music alone."
Seal plays Baloise Session,"A soulful baritone with a velvet voice, Seal defied his father's wishes to launch his musical career. It was with 'Crazy' and 'Kiss from a Rose' that he became a worldwide star, selling over 30 million albums and winning four Grammy awards. After a break for health reasons, he is back performing at the Baloise Session 2024 with a selection of jazz standards."
Seraphim: The Motion Picture,"Amidst a racially charged and socially turbulent Brooklyn, New York, an aspiring singer, Angel, and a reformed street thug, Druid, embark on a musical trek in attempt to requite their romance, all while confronting a deeply troubled past."
Seventeen Tour 'Follow' Again to Cinemas,SEVENTEEN TOUR 'FOLLOW' AGAIN TO CINEMAS showcases the songs of the popular K-Pop group as they perform to fans at the Seoul World Cup Stadium.
"Señor Jazz, la película de Carlos Inzillo",N/A
Shawn Mendes: For Friends and Family Only (A Live Concert Film),N/A
Shinova at BBK Live 2024,"Shinova bring their alternative rock to the Bilbao BBK Live Festival. This (almost) home concert gave the Basques the opportunity to present their album El Presente, released in 2024. Shinova was formed in 2008 in Berriz, in the Spanish Basque Country. Around singer Gabriel de la Rosa and bassist Ander Cabello, a quintet was formed, now featuring Daniel del Valle and Erlantz Prieto on guitars and Joshua Froufe on drums. The album Volver brought Shinova to the attention of the Spanish public, particularly with the success of the track ""Doce meses (El año del maravilloso desastre)"". They followed this up with Cartas de Navegación in 2018 and La Buena Suerte in 2021. With each of these releases, Shinova moved away from the hard rock of their beginnings and into a more alternative rock, even pop, style. Shinova's presence at the Bilbao BBK Live Festival was prompted by the release of El Presente in 2024. The Bilbao audience will be treated to some fresh tracks. Filmed on July 11, 2024 at the Bilbao BBK Live Festival, Spain."
Since Yesterday: The Untold Story of Scotland's Girl Bands,"Chronicling Scottish girl bands from the 1960s to present, a scrapbook of pop music unveils challenges faced in a male-dominated industry."
Slowdive at Bilbao BBK Live 2024,"The return of Slowdive, both in the studio and on stage, cannot be overstated. Let's head to the BBK Live Festival in Bilbao to catch up with these legends and immerse ourselves in their steamy compositions. Slowdive are now considered one of the leading shoegaze bands of the 90s. A status that is richly deserved, but long overdue. And yet, many artists can claim Slowdive as their own, thanks in no small part to their cult album Souvlaki. In 2017, Slowdive ended a 22-year hiatus with the release of their fourth album, soberly named Slowdive. Six years later, they did it again with everything is alive. A comeback applauded by critics and fans of dream pop and shoegaze alike. After welcoming them on stage at Echoes with Jehnny Beth, it's in a completely different setting that we find the members of Slowdive: the Bilbao BBK Live Festival, one of Europe's biggest festivals. But whether in front of a select audience or thousands of festival-goers, the Slowdive magic is the same. All you have to do is close your eyes for an hour of weightless flight. Filmed on July 13, 2024 at the Bilbao BBK Live Festival, Spain."
So Good! The Neil Diamond Experience,"Broadway, Television and Film star, Robert Neary creates an unforgettable tribute to one of the greatest musical artists in history. This documentary/concert was filmed in front of 10,000 people at the Harry Chapin Lakeside Theatre, In East Meadow NY. Now with half a million fans worldwide and counting, along with 1000's of reviews all over the internet and social media, ""So Good The Neil Diamond Experience"" is selling out venues all over the country and being hailed as ""the most authentic and professional tribute to Neil Diamond, ever"""
Sobreviure a l'incendi: El documental de ZOO,N/A
Son Sarki: Ahmet'in Türküsü,"In the film, which tells the turning points of Ahmet Kaya's life, it is revealed how Ahmet Kaya influenced people with his art. In addition to his musical career, the film also touches upon Ahmet Kaya's impact on society."
Song of the Last Lacandon Holy Man,"On a quest for ancestral music, musician Luis Pérez-Ixoneztli meets the spiritual elder of one of Mexico's most isolated indigenous groups, who believes danger will befall his village if his son does not take his place."
Songs Inside,"A passionate music teacher enters a women's correctional facility, determined to inspire inmates through the healing power of song and melody, her guitar a beacon of hope in their journey towards redemption."
Songs for Eternity,N/A
Songs from the Hole,"At 15, he took a life. Three days later, his brother's life was taken. An incarcerated musician struggles for healing and peace as he comes of age in this documentary visual album composed behind bars."
Soundtrack to a Coup d'Etat,Jazz and decolonization are entwined in this historical rollercoaster that rewrites the Cold War episode that led musicians Abbey Lincoln and Max Roach to crash the UN Security Council in protest against the murder of Patrice Lumumba.
Standing on the Shoulders of Kitties,"Bubbles' band ""The Shitrockers"" lands a European tour but gets kicked off, forcing them to busk. Randy is their roadie. Can Ricky and Julian save them from the streets of Prague?"
Stay Homas. La banda que no hauria d'existir,N/A
Stelios,"Legendary Greek singer Stelios Kazantzidis, a Pontic refugee child who overcame challenges through talent and resilience, exploring his music, relationships, hardships, and devoted fanbase."
Stevie Van Zandt: Disciple,"Traces Van Zandt's career as a musician, activist and actor from New Jersey to stadiums around the world."
"Stop, noch","Beybut is a young musician who is confidently moving towards his dream. Getting used to the role of a father, he tries to find a balance between creativity and family life. Everything is going well until Beybut meets a dancer, Zhul, who falls in love with him."
String Theory: The Richard Davis Method,"""String Theory: The Richard Davis Method"" explores the legacy of bass legend Richard Davis, capturing his transformative impact at the Richard Davis Bass Conference, and his journey from performer to revered educator."
Sturm und Drang - Størst av alt er Musikken,"About the colourful ensemble Sturm and Drang, who plays at Valkyrien in Oslo each week. A portrait of colourful, musical personalities, friendship and a tradition that is about to disappear."
Sur Mesure: Danser Ensemble,"Cie Hervé Koubi, Jasser Haj Youssef and Quatuor Voce"
"Sur Mesure: Quatuor Zaïde, Hendrickx Ntela & Luka Austin à L'Abbaye De Royaumont","Quatuor Zaïde brings Luka Austin and Hendrickx Ntela to Royaumont Abbey. An encounter between romantic music, krump and Cistercian architecture. Bringing together music, heritage and contemporary dance, Sur Mesure propels unexpected pairings into exceptional architectural settings, for an explosive and innovative result. In this opus, the Quatuor Zaïde, an all-female chamber music ensemble, slips into the former Cistercian monastery of Royaumont Abbey, in the Val-d'Oise, in the company of two krumpeurs: Luka Austin, aka Sniper, and Hendrickx Ntela, a choreographer of Congolese origin from Liège. The two dancers move to scores by Clara and Robert Schumann and Fanny and Felix Mendelssohn, a repertoire explored by Quatuor Zaïde on their album Invisible. The perfect opportunity to highlight the work of these two composers, too often relegated to the rank of wife and sister. A meeting of antipodal influences for an hour of pure, unbridled creation."
Sur Mesure: Street Art,"Les Apaches . Simon Nogueira, Andrea Catozzi and Johan Tonnoir at the Musée d'Orsay"
Suspekt the Concert,"Experience Suspekt's historic concert film, which captures the epic evening in Parken, where over 46,000 fans gathered at Denmark's national stadium."
Svein Tang Wa - Perler fra Svein,"This is a memorial concert for a certain sailor who never left. Svein Tang Wa was the artist who hit a large audience with the Stavanger Ensemble, but did so much more than that."
Swamp Dogg Gets His Pool Painted,"Cult musician Swamp Dogg and housemates Moogstar and Guitar Shorty have turned their suburban LA home into an artistic haven. They journey through the turbulent music business, forming a special friendship transcending eras."
Swan Lake,"Prince Siegfried must choose a bride on his birthday but dreams of true love. He meets Odette, a princess turned into a swan by Rothbart. To break the spell, they vow love but Rothbart's daughter disguises as Odette to deceive Siegfried."
Symphony of the Eyes,A multimedia experience projected on the roof of a room that combines abstract images and ambient music.
Ta decibel tou Lefkou Pyrgou,"""The Decibels of the White Tower"" is a DIY documentary dedicated entirely to the sounds of Thessaloniki (Greece). Rebetiko, rock, punk, metal, electronic music and the rap scene come under the microscope of this project."
Taeyong: TY Track in Cinemas,"After debuting in 2016 under the K-Pop group NCT, Lee Taeyong finally prepares for his first concert as soloist."
Take That play Baloise Session,"An intimate Take That concert is truly a rare pearl. 'Patience', 'Back For Good' and 'Pray' are just a few of Take That's long list of hits. Their current tour has proved that their popularity continues after decades of international fame, million-selling albums and now a successful reformation. One of the truly legendary pop groups who have certainly come a long way since 1990."
Take That: This Life - Live in Concert,"Live concert by popular English pop group Take That in Manchester featuring Gary Barlow, Howard Donald and Mark Owen."
Teaches of Peaches,"Seamlessly weaving together exclusive archival gems with dynamic tour footage, this documentary captures the transformative journey of Canadian Merrill Nisker into the internationally acclaimed cultural powerhouse that is Peaches."
Tears of Cem Karaca,"It tells the life story of Cem Karaca, the legendary name of Anatolian rock music, who has created many works."
Technoboys,"Twenty years after topping charts, Technoboys reunite to reclaim the pop throne but must battle newer groups in a changed music world. The lead singer has hidden motives to return."
Tesa Man,"""TESA MAN"" is a poetic music film, inviting into an animistic experience where music performed by the band Tesa in a frozen Baltic landscape attempts to transform air, steam, ash and clay into something much more alive."
The Ballad of John and Yoko,The breakup of the Beatles and other things Yoko Ono was not responsible for (and also some things that she was.)
The Beach Boys,A celebration of the legendary band that revolutionized pop music and created the harmonious sound that personified the California Dream.
The Best of Me,"Comprising solely of crime scene photos/reports and personal video diary entries, this archival documentary chronicles the final days in the life of Ricardo López in 1996 as he mails a bomb to Icelandic singer Björk."
The Colors Within,A girl who can see colors in people's hearts joins a band with two other people.
The Cosmic Guide Experience,N/A
The Dream of Delphi: A New Transmission,N/A
The Driver Era: Live at the Greek,"Featuring electrifying live performances filmed at the Greek Theatre in Los Angeles and throughout their recent world tour, coupled with behind-the-scenes footage and intimate interviews with the band and their fans."
The Entertainer,A stagnating musician questions the value of his art for anyone.
The Extraordinary Miss Flower,"Uncovers Geraldine Flower's collection of love letters, suggesting a potential double life as a spy."
The Father Who Stayed,"Drawing on inspiration from the true story of a single father who tragically lost his young teenage daughter, as well as everyday Americans who continue to share their stories from beyond the grave."
The Flamenco Guitar of Yerai Cortés,"La guitarra flamenca de Yerai Cortés is a story that combines the power of music with the weight of a family secret that must come to light. Starring Yerai Cortés himself, the plot explores themes of passion, love and forgiveness as the protagonist confronts the hidden truths of his family. Wrapped in a unique musical experience, this story not only highlights the power of flamenco as a means of expression, but also addresses Yerai's internal conflict."
The Gesuidouz,"A misfit horror-themed rock band relocates to rural Japan, determined to compose the ultimate punk anthem."
The Golden Voices 2,"The Golden Voices 2 continues the inspiring story of music, faith, and perseverance. Set in the vibrant world of collegiate gospel choirs, the film follows Sidney Jackson, a talented choir director seeking to revive her career."
The Good Loan Sharks,"Two brothers ordered by their father to leave the house and live independently. So they opened a money-lending company to survive. However, an existing competitor is not happy and tries to ruin their business."
The Greatest Hits,"A love story centering on the connection between music and memory and how they transport us, sometimes literally."
The Greatest Night in Pop,"On January 28th 1985, dozens of the era's most popular musicians gathered in Los Angeles to record a charity single for African famine relief. Setting egos aside, they collaborated on a song that would make history."
The Henry Mancini 100th Sessions: Henry Has Company,"Celebrating Henry Mancini's centennial, icons record a new album at legendary studios, filled with epic performances from the Hollywood Bowl Orchestra's history-making show."
The Last of the Pretty Boys,"Shock-rocker, Lazarus Graves, must confront his past after returning home to Brisbane following a successful international music career."
The Lord of the Guitars,"This fantastical science fiction film takes us on an epic battle between good and evil, where music is the key to saving the world."
The Lottery Winners: Live at the Apollo,Recorded January 2024 at the iconic Manchester Apollo.
The Marching Band,"Acclaimed conductor Thibaut has leukemia and needs a bone marrow donor. Learning he was adopted, he finds an older brother, a musician and factory worker. Their reunion sparks a fraternal, musical journey amidst the town's factory closure."
The Neon Highway,"Wayne, a singer, meets washed-up legend Claude Allen. Together they go to Nashville to pitch a song, but the industry rejects them. Wayne figures out how to release the song publicly, not for himself but for Claude."
The Night of the Geator,N/A
The Pennacle: Battle Rap,"The Pennacle showcases high-energy battle rap hosted by John John Da Don, featuring electrifying battles between some of the most dynamic lyricists in the scene."
The Piano Lesson,"Follows the lives of the Charles family as they deal with themes of family legacy and more, in deciding what to do with an heirloom, the family piano."
The Pop Out: Ken & Friends,"Celebrate an incredible performance from Kendrick Lamar and special guests. Live on Juneteenth, 2024 from the historic Los Angeles Forum in Inglewood, CA."
The Promised End,"A documentation of artist JP Meldrum as he prepares for an experimental gig with noise-rock drummer Maxwell Paterson. A concert film, a rehearsal, and an exploration of Victoria outlets and ways-of-creating beyond the traditional spaces."
The Royal Edinburgh Military Tattoo 2023,"British music program from 2023 A grand and colorful evening filled with music, dance and parades is on the program when the traditional music festival takes place in Edinburgh. With the magnificent castle as a backdrop, the world's leading music choirs offer a spectacular performance on this year's theme - Stories. Massed Pipes and Drums is included, of course, as well as a number of other British orchestras and ensembles from e.g. Norway, Switzerland, USA and Trinidad and Tobago. The show, which is recorded in August 2023, is presented by Jennifer Reach and JJ Chalmers."
The Sound of Hope,"A diplomat, a teacher, and a musician declare war on poverty, ignorance, and crime, using an unorthodox weapon: classical music education."
The Specials: Live from Coventry Cathedral,N/A
The Swimming Diaries,"The Swimming Diaries originated as a book, a memoir exactly 25,000 words long, with each word representing one of the 25,000 metres or strokes swum by Susan Thomson during the month when her mother was dying. The film translates the book back into movement, hovering between experimental documentary, musical theatre and contemporary opera to trace a journey from life to death. Thomson's moving tribute, a feminist exploration of matrilineal creativity, is at times surreal - conjuring the effects of morphine taken in the last stages of illness, as it interweaves choral, orchestral and pop music, and a vivid mosaic of underwater imagery, dance sequences and archive video of musicals directed by her mother."
The Trainer,"Follows Jack, a fitness expert living with his mother in Los Angeles, who takes a maniacal swing at fame and fortune pursuing his version of the American dream."
The Way of the Rain - Hope for Earth,"A multidisciplinary performance created for orchestra, chorus, film, art, and in-person spoken word narration by Academy Award winner- Robert Redford. THE WAY OF THE RAIN was inspired by the annual monsoon rains that sustain life on the fragile landscape of the high - desert plateaus of the Southwest. This live multidisciplinary performance invites the audience to remember their physical and spiritual connection to our planets beauty and plight through paintings, music, dance, film, light and spoken word. Conceived by environmental artist Sibylle Szaggars Redford to explore the issue of climate change resulting in rapidly changing weather patterns, Sibylle Redford collaborates with world renowned artists to create a piece that illustrates crucial environmental dilemmas through performance art."
The World According to Allee Willis,Songwriter/artist Allee Willis began filming her life as a kid in 1950s Detroit and never stopped. She pursued creative expression at all costs while struggling to fit established gender and sexual norms - until she found a path to love.
Theodor,"The Israeli Opera proudly presents ""Theodor,"" an inspiring and visually captivating opera that delves into the life and origin story of Theodor Herzl, the visionary behind the modern State of Israel. Depicting how Herzl's experiences with rising antisemitism in Europe compelled him to recognize the necessity of a Jewish state, leading to the founding of the Zionist movement. Composed by Yonatan Cnaan and directed by Ido Ricklin , this opera masterfully blends music, theater, and stunning visual elements to portray Herzl's relentless quest for a Jewish belongingness."
Third Eye Blind: Live at Red Rocks,"On their 25th anniversary tour, band Third Eye Blind faces challenges like illness, staff issues, and weather at Red Rocks. They perform hit songs for fans, overcoming obstacles through teamwork and audience connection."
This Is Benjamin Ingrosso: Part 1,"This is Benjamin Ingrosso follows Benjamin from his early years as a child star to his current pursuit, of becoming Sweden's first international pop star."
This Is Benjamin Ingrosso: Part 2,N/A
This Is Me... Now,This narrative-driven odyssey that coincides with the release of her same-named album tells the story of Jennifer Lopez's journey to love through her own eyes.
This Is a Film About the Black Keys,"Dan Auerbach and Patrick Carney formed The Black Keys in Akron, Ohio. After a decade of relentless touring and navigating highs and lows, they found mainstream success with Brothers and El Camino."
Torch Song,An eccentric former pop singer visits her estranged half-brother and turns his life upside down when she finds a muse in his girlfriend.
Toxic Harmony,"After parting from her girl group, a singer finds both fame and danger after capturing the attention of a powerful but mysterious record label exec."
Train: Live at Royal Albert Hall,"In April, multi-GRAMMY Award-winning, diamond-selling band Train took the stage in front of a sold-out crowd for their first-ever performance at the iconic and historic Royal Albert Hall in London. The spectacular show, which was captured with 18 cameras to ensure fans experience every moment of the magic."
Trutnov,N/A
Tudo por um Pop Star 2,"To celebrate their 15 years of friendship, three friends plan an interstate trip to watch a show by an old friend who has become one of the biggest pop stars in Brazil."
Tur s Ivanushkami,"Three friends, who were fans of Ivanushki International in their youth, meet and decide that they have never done a single crazy thing in their entire lives. They decide to fulfill their old dream and go on a fan tour for ""Ivanushki"" in the south of Russia, hoping to escape from their problems for a while. But the 15-year-old daughter of one of them ends up traveling with them."
Ufo Update: Lotters Party mix 2024,Music video by 'Ufo Update'.
Unsigned: Backing the Dream,N/A
Usher: Rendezvous in Paris,"Captures Usher's Vegas residency's essence during Paris Fashion Week, featuring hits like ""Yeah!"", ""My Boo"", ""Love In This Club"" with new costumes, lighting, and effects, plus behind-the-scenes glimpses of his life beyond the stage."
Utopia orchestra directed by theodor currentzis in vienna,"Utopia is an international festival orchestra founded by the conductor Teodor Currentzis to bring together the best musicians from all around the world. Utopia is structurally, financially, and organizationally independent of any other collectives and institutions. In its substance, it is an idealistic attempt to find an approach to music creation which makes it possible to reach the inner essence of a musical text."
V-U2-UV an Immersive Concert Film at Sphere Las Vegas,N/A
Vavel the Band,"Vavel met success in the 1980s. They were one of the first greek heavy metal bands which released an album and made history with their stage set design. The band members dreamed of an international career, which led them to a train station"
Virgo,"The young punk band ""The Rasperries"" is touring Sweden in a worn-out van. Along the way, they meet Ava, a charming and intense goth girl who offers them an after-party - while pursuing a dark agenda of her own."
Vultures Listening Experience Kan Ye Wei Si Te Shi Jie Xun Hui Shi Ting Hui Hai Kou Zhan,N/A
Vultures Listening Experience KanYe Wei Si Te Shi Jie Xun Hui Shi Ting Hui Hai Kou Zhan,N/A
Waiting For The Drop: Rise of the Superstar DJs,"After Paul Oakenfold and Tiësto lift DJs to rock star icons, a new generation wrestles with excesses that threaten to upend a musical movement. Festivals replace raves, EDM ""drops"" take over, a company goes bankrupt and DJs ""press play."""
Weezer's Voyage to the Blue Planet: The Concert Film,"Weezer tour to celebrate the 30th anniversary of their debut album. Join Weezer as they bring us along to the blue planet, and heal it with the power of the blue album."
Western Lands,N/A
Whitney Houston - The Concert for a New South Africa (Durban),"Whitney Houston held three benefit concerts in post-apartheid South Africa in 1994 - Durban, Johannesburg, Cape Town. Over 200,000 attended. Proceeds aided children's charities through her foundation."
Winding Up the World,N/A
Word,"This movie narrates the tale of a girl who loses her mother during childhood, and her father vanishes as well."
Wszystko to co mamy,"""All That We Have"" is a recording of an acoustic tour by Projekt Pudlo, the Szczecin-based punk rock band The Analogs, through penitentiaries and youth correctional centers in Poland. The main character of the film is the leader of The Analogs, Pawel Czekala, who takes us on an emotional journey through his life. During meetings with inmates, he often returns to his past, pointing out how powerful it is to believe in one's own dreams and to want to change one's life for the better. We also learn about Pawel's private life, the environment in which he grew up, and his views. Pawel repeatedly emphasizes in his statements how much his hometown has influenced his work. Many of The Analogs' song lyrics are about growing up and living in Szczecin, and the hopes and worries associated with urban existence. Projekt Pudlo is a very popular initiative on social media, and its reach far exceeds The Analogs' punk rock circles. In its simple message, it promotes universal values, faith in the others, a willingness to help and empathy for others."
Wu-Tang Clan & Nas: NY State of Mind Tour at Climate Pledge Arena,N/A
XIA 2024 ENCORE CONCERT Chapter 1 : Recreation,N/A
Ya Boy Kongming! Road to Summer Sonia,"The music industry becomes a battlefield when ancient strategist Kongming is transported from historical China to modern Japan. He'll use military tactics to turn his new friend Eiko into a music star, and together they'll take the party hotspot of Shibuya by storm."
Yacht Rock: A Dockumentary,"Chronicles the rise of the smooth West Coast sound pioneered by artists like Steely Dan, Toto, and Michael McDonald, exploring its widespread influence."
Yaremchuk: Nezrivniannyi svit krasy,Documentary biographical drama about the life and career of the first Ukrainian pop star - Nazarii Yaremchuk.
Yasamak Gerek,N/A
ZEF: The Story of Die Antwoord,"The story of the controversial South African band Die Antwoord. Tracing them from their humble beginnings to global phenomenon. Like their music the documentary is shocking, provocative, highly creative and strangely funny."
