Title,Storyline
Lichtenberg,"An old Berlin apartment building witnesses five stories across time: 1920s murder, Nazi gathering, GDR escape, 90s squatters, and a refugee host, reflecting the city's changes and gentrification."
Liebling Kreuzberg 2.0,"Lisa, grandchild of late lawyer Robert, joins his former law office which is now run by Robert's successor Talia. They have to deal with a tenant who fails to pay rent and an old man who feels discriminated by a Vietnamese cafe owner."
Life After Fighting,"A martial arts instructor is confronted with the disappearance of two of his students, leading him into a direct confrontation with a group of international child traffickers."
Life Among Worlds,"Pope Francis adds the final brushstroke to what becomes the largest mural in the world and sparks a movement of meaning, beauty, and intercultural connection. But beyond the 4-kilometer-long mural, something deeper unfolds: the personal journeys of those who take part-stories of inner chaos, wonder, doubt, and the human desire to belong. Produced by Scholas Occurrentes, the cultural movement founded by Pope Francis himself, this poetic documentary reminds us that every life, no matter how ordinary, carries the potential to become a work of art. A film about listening, acceptance, transformation, and the beauty of being human."
Life Ek Settlement,N/A
Life Hotel,"Li Qingrang, a former street thug, encountered setbacks in his attempts to find a job after being released from prison. An accidental encounter with his old acquaintance Wang Daji led him to join the ""Home for Patients"" with a conspiracy."
Life Lessons,N/A
Life Under Construction,"In an estranged family torn apart by a tragic circumstance, teenage Emma mourns her father while her mother has already turned the page."
Life and Love,"A 1930s aspiring writer moves to the city and works as a maid for a printing house owner. Their whirlwind romance leads to marriage, but their relationship darkens against the backdrop of growing social unrest."
Life in Pieces,"Adanna's frivolous and extravagant lifestyle pushes her husband to an early grave, the aftermath will teach the life lessons she has always ignored."
Life is Filled with So Much of You,"Sadali, who has been bound by a promise to marry Arnaza. But on the other hand, Sadali falls in love with another woman named Mera. Of course this makes Sadali in a dilemma."
Life of Cody,"Cody Horowitz struggles to cope with the imminent loss of his best friend, his grandfather. He must navigate his life while also being there for his dying grandfather."
Life of Mrudula,N/A
Life of a Bull,N/A
Life with Issy,"In a touching story of second chances, a con artist on the road to redemption reconnects with one of his victims but this time his rules of engagement differ."
Life with Quincy 3,N/A
"Life, Once More","In the midst of making life-changing decisions, two strangers in an apartment building's lives start to intertwine, as choices and unexplainable circumstances begin to determine their entire existence."
Lift,Follows a master thief and his Interpol Agent ex-girlfriend who team up to steal $500 million in gold bullion being transported on an A380 passenger flight.
Lifting Jane,N/A
Light Blue,"The discovery of a rare turquoise brings the life of Yunus, who is the owner of the mine, trusted and big of the city, into a dangerous path."
Like a Heavenly Edge,"The dialogueless journey of a carjacker, his young lover and the doll she created, in a world made of city ruins, blue dawns and red dusks. The film material was originally shot in 1998 on 8mm and later blown up to 16mm. Ever since, as the colour dyes faded and the years passed, the film hadn't been edited into its final form. Almost 30 years later, ""Like a Heavenly Edge"" was screened publicly for the first time at LA CAMERA in Shimokitazawa."
Like a Rolling Stone,"At the age of 50, Li Hong finally made up her mind to leave. She took a brave step and started a self-driving tour to live her own life."
Lilata,N/A
Lilies Not for Me,"A gay novelist and his psychiatric nurse bond over a series of ""dates"" prescribed to ""cure"" his homosexuality. He tells her how his previous relationship degenerated when his partner tried a risky procedure to become heterosexual."
Lilly,An emotional drama about a courageous factory worker who fights for justice when cheated and mistreated by her company. Based on the life of Lilly Ledbetter.
Lime & Vinegar,Two cleaning women get stranded at a house after their ride breaks down.
Liminal Girl,"At the height of the pandemic, a young woman must make a 3-day journey on foot through the Canadian wilderness to reach her brother - while also grappling with intense depersonalization and derealization."
Limonov: The Ballad of Eddie,"The outrageous story of Eduard Limonov, the radical Soviet poet who became a bum in New York, a sensation in France, and a political antihero in Russia."
Linda,"Self-assured Linda begins working for a wealthy Buenos Aires family. Her charm ignites sexual tension, exposing the fragility beneath their happy facade."
Lineman,"A young electronics enthusiast, who has several out-of-the-box ideas, comes up with an invention that is likely to change the fortune of his village. However, he faces a slew of challenges that discourage him from following his passion."
Linya,"Gia is a struggling bartender who is also a kept woman of a politician. With a budding romance at work, Gia must fight the urge to see another man before it's too late."
Lioness,"When a 15-year-old rebellious Stefi goes missing, her mother Helena has nothing left to lose anymore - why cling to sanity when madness offers a chance for reconciliation and love?"
Lionne,N/A
Lipstick,N/A
Lipstick on the Glass,"Trashy, chic reality: Woman enticed by an enigmatic and seductive individual dumps her gangster husband and daughter for a feminist sect's dark embrace. Sizzling, campy, and naughty."
Lisabi: The Uprising,"A valiant Yoruba folk hero rises against tyranny, rallying his people to reclaim their land and identity, reshaping history through courage and resilience, defying oppression."
Lispectorante,"A woman going through an existential and financial crisis returns to her abandoned hometown. Through a crack in the ruins of the house where author Clarice Lispector lived, she begins to see fantastic scenes that will change her life."
Listedeki Son Sarki,N/A
Little Bites,"In a desperate attempt to protect her ten-year-old daughter, a young widow allows a nightmarish monster to slowly eat her alive."
Little Black Fish,This film is set in the 1980s during the leftist struggles in the northern part of the country. It tells the story of a woman who enters the struggle seeking revenge for her husband's death.
Little Black Submarines,"After her father's death, Gloria must follow a series of clues leading to half a million dollars. As she follows the trail, she discovers she's not the only one searching for the money."
Little Death,A middle-aged filmmaker on the verge of a breakthrough. Two kids in search of a lost backpack. A small dog a long way from home.
Little Hearts,"The story follows father Baby and son Sibi navigating three intertwined romantic storylines set against Kattappana's scenic backdrop, blending humor with relatable love tales for a multigenerational audience."
Little Jaffna,Set in the streets and neighborhoods at the heart of the Parisian Tamil community.
Little Red Sweet,"An old Hong Kong desert shop-running family whom are facing obstacles from family issues and change of era, placing them in front of the diverging roads of decision and life: to hold the shop or not."
Little Thomas,"Seven-year-old Thomas and his family navigate life's highs and lows in 1990s Goa, echoing the style of Malgudi Days and Ruskin Bond."
Little Wife,"In the late 1940s, a 15-year-old girl is concubine of an older master. She waits for her husband every day and falls in love with a student who sings in front of her house. Imagine her disappointment that his song is for a girl next door."
Little Wing,A 13-year-old girl is dragged into the world of pigeon racing as she deals with her parents' divorce and the impending loss of her home.
Live Ashes,"An experimental film with themes of identity and perception - illustrated as a Shakespearean drama, a period musical and a documentary- completed over 30 years, then released for free online."
Live Different,"A married couple's relationship is pushed to its limits as a mysterious force shifts reality around them. Live Different is more than just jump scares and ghostly encounters. It's an intimate glimpse into the unraveling of a couple's marriage, while a reality-bending force distorts everything around them. Compiled from home security camera footage, the film combines raw drama and cosmic horror."
Live One,"A man must play a twisted game to save his daughter's life. But as things unravel, nothing will ever be...the same."
Living in Two Worlds,"Explores Dai's life as a CODA, navigating between the hearing and deaf worlds. It delves into his complex experiences, bridging communication barriers."
Lizzie Lazarus,"Summer Solstice, 1990, two strangers carry a corpse through the woods looking for a mythical zone they believe will bring the dead body back to life. But what secrets will come back with it?"
Lo Que Queda,"When she receives the news that Julian, her first boyfriend, has had an accident, Ana returns to Buenos Aires from Canada. Secretly, she takes refuge in the apartment she once shared with him. Dazed by memories and dreams of Julian, Ana reconstructs a story that, despite time and distance, seems not to have found its end."
Lo Que Quisimos Ser,"A man and woman meet outside a movie theater, create a fantasy world in a café as a novelist and astronaut, meet every Thursday, fall in love, and must navigate reality"
Lo carga el diablo,Tristán is a frustrated writer who lives by writing inspirational phrases on sugar sachets. His routine life is turned upside down when he agrees to transport the frozen corpse of his troubled brother Simón from Asturias to Benidorm.
Loan Shark Dogs X,N/A
Lockdown,"In an Italy torn apart Covid-19 pandemic, a man tries save the life of his sick lover by involving a group of accomplices, but they are discovered and will to pay the consegurnces."
Locust,"Against the backdrop of the 2019 Hong Kong protests, Zhong-Han, a silent twenty-something in Taiwan, balances a day job at a family restaurant with nightly gang activities, until the restaurant's ownership changes hands."
Loktantra: Power of the People,"Dhruv Mehra, who wants revenge on Vidhayak's nephew for some personal reasons, is the protagonist. It is a fight between a politician and the common people. This video is the 2nd part of NETAGIRI : Power of the Politician where all this revenge story begins."
Lola,"Lola James works to save enough money to get her little brother, Arlo, out of their toxic home. Arlo keeps her hopeful, until one tragic night, when her whole world gets uprooted. From that moment on, nothing will ever be the same."
Lola Blue,"Lola Blue, a successful but misanthropic stand-up comedian is forced to join a holistic therapy group program and confront her tormented past."
Lollipop,"Molly, a young woman released from prison struggles to regain custody of her children. When she bumps into her childhood friend Amina the two women soon realize their only chance is to join forces and take destiny into their own hands."
Lolo and the Kid,A hustler and the child he took in routinely con the wealthy - but a life-changing opportunity could end their inseparable bond.
London Jake Phans Gaye Yaar,N/A
London Recruits,The story of the Londoners recruited to be freedom fighters during the South African apartheid during the 1960s.
Lonely Planet,"At a retreat in Morocco, a woman meets a young man whose acquaintanceship evolves into an intoxicating, life-altering love affair."
Loners - The Essential Cut,"Frankie is decades after a failed drug deal still suffering the psychological consequences. Sean, the son of an accomplice, has made revenge his life goal. When faced with the same enemy, they have no choice but to team up."
Long Distance,"It follows an asteroid miner who, after crash-landing on an alien planet, must make his way across the harsh terrain, running out of oxygen, hunted by strange creatures, to the only other survivor."
Long Gone Heroes,"A special forces soldier who has given up country, religion, and even hope, must return to the field of battle to track down his niece, a reporter, caught in the middle of an illegal private contracting operation that went dead wrong."
Longe da Estrada,N/A
Longing,A business mogul runs into his old small town girlfriend while she is visiting the big city only to find out that they had a child together that he was unaware of. Based on an award-winning foreign language film.
Look,N/A
Look Back,"The overly confident Fujino and the shut-in Kyomoto couldn't be more different, but a love of drawing manga brings these two small-town girls together."
Look Up Child,"After the devastation of Hurricane Dorian, Jasmine struggles to pick up the pieces. A fractured relationship with her mom and a slew of bad decisions have her reliving the tragedy, leaving her mentally broken and unable to move forward."
Look at Me,"A fictional autobiography about an insecure, awkward and lonely actor who goes on an unwitting journey of self-love in the midst of an eating disorder relapse."
Look in the Mirror,N/A
Look to the Light,...Life of a wannabe celebrity influencer takes a tragic turn as he chooses fast track insta-fame over love.
Looking for Cinderella,"It is the funny story of a single man who is used to finding all kinds of objects, things that English people usually forget or lose on trains and subways. What our hero fails to find is a woman, a life partner. Or does he not know how and where to look?"
Loop,"When premonitions of her husband cheating on her with another woman she saw in her dreams torment, a young woman, Shravanya, confides in her best friend, leading to fatalistic consequences."
Lord Have Mercy I,"Reverend Mercy fights demise of her city, taking matters into her own hands. Blurring lines between religion and vigilantism."
Lord Have Mercy II Director's Cut,"In the gripping sequel ""Lord Have Mercy II: Midnight's Revenge,"" Reverend Mercy faces her toughest challenge yet as Midnight, Boogie's ruthless cousin, arrives to avenge his death and reclaim the city's underworld. As violent chaos ensues, Mercy must navigate the blurred lines between her religious duties and her role as a vigilante, all while keeping her double life a secret from her boyfriend and congregation. With Midnight's calculated and merciless tactics threatening to destroy everything she holds dear, Mercy relies on her faith, fighting skills, and allies to save her city once more in a heart-pounding battle where redemption and revenge clash."
Lorii,The affection between mother and daughter with strong social messages like government development programs like literacy and awareness towards certain social issues..
Los Bárbaros,"A group of neighborhood youth, fed up with the lack of prospects and their precarious living conditions, squat in a building under construction. On this abandoned lot, they build an atypical and extravagant cohabitation."
Los Frikis,"Inspired by true events, Los Frikis is a coming-of-age story set in early 90s Cuba where a group of punk rockers in search of freedom deliberately inject HIV to live at a government-run treatment home so they can create their own utopia."
Los Herejes,"Four couples in crisis attend a multi-religious Married Love retreat to convince the other to accept their desires. However, the monitors lead them to a different question: what is this thing we call Love?"
Los Hijos De Camelia y Emilio,"""The Children of Camelia and Emilio"" is a fast-paced thriller that immerses the viewer in a world where loyalty, power and betrayal are played out in blood, and family ties become the center of an unstoppable battle. In the dark and dangerous universe of organized crime, two apparently separate destinies intertwine in an unexpected way, unleashing a spiral of violence, strategy and tension. Camelia and Emilio, half-siblings and children of the feared drug lords Camelia La Texana and Emilio Varela, have lived parallel lives without knowing each other. Over the years, both have inherited the cunning and power of their parents, but have remained oblivious to the existence of the other. Camelia, with her cold and calculating style of command, has forged her empire in the drug business; while Emilio, a young man with an innate talent for strategy, has maintained his father's legacy in the shadows of violence and control. However, when a power conflict threatens to destabilize both, the paths of these two young people cross in a violent and inevitable way. In an environment where loyalty is bought with blood and enemies are always lurking, Camelia and Emilio will be forced to face not only the ghosts of their parents, but also the dark secrets they keep and that could destroy them. ""The Children of Camelia and Emilio"" is a story of revenge, power and loyalty in which family ties become a double-edged sword. Will they be able to overcome the shadows of the past and join forces, or will they fall like their parents, trapped in a cycle of endless violence?"
Los Justos,Three senior residents of a nursing home embark on an unexpected adventure after discovering a money laundering scheme.
Los destellos,"Isabel's life takes an unexpected turn when her daughter Madalen asks her to take care of her father, Ramón, who is sick. After fifteen years without seeing her ex-husband Isabel will try to fulfill her mission with diligence and coldness."
Los indomables,N/A
Los ojos de Europa,N/A
Los pequeños amores,"Teresa, 42, changes her vacation plans to spend the summer with her mother, Ani. The forced coexistence of living together after so many years brings tension as well as revealing moments for the two women accustomed to living alone."
Loser,"Carlon Fleming, after losing everything, finds hope and redemption through filmmaking and the support of his high school sweetheart, transforming his life."
Losing Lerato 2,N/A
Losing hope,"A couple deeply in love but unable to conceive a child of their own. They decide to pursue surrogacy, connecting with a woman who is in need of financial support. But their world is turned upside down when Irene is diagnosed with cancer."
Loss Project,N/A
Lost & Found,"Kevin, a jolly boy, lives happily with his family. He finds something mysterious and brings tragedy to himself and to the rest of his family. Despite being a jolly boy, he does not appreciate what he has. He always brings whatever he finds from outside to his home. However, this time ''the thing'' he brings from outside is not as innocent as he thinks... This changes his life and brings misery onto his entire family. Will he and the rest of his family members learn their lesson from this incident or not?"
Lost Chapters,"After years spent abroad, Ena returns to Caracas, where she finds her grandmother losing her memory and her father searching for rare Venezuelan books."
Lost Lake Confessions,"Faced with life changing news, a 35 year old and his 3 best friends go off grid to Lost Lake where they embark on a wild and nostalgic journey, learning more about each other in 1 weekend than they have in 20 years. Inspired by true events"
Lost Nation,"An epic tale of Vermont's fight for self-determination, led by Ethan Allen; and Lucy Prince, the first black female poet, and her quest for justice and peace."
Lost World 2020,N/A
Lost and Found,"In the heart of the great outdoors, a story of broken friendships and unresolved conflicts takes an unexpected turn. When Meggie, the center of a once-tight group of friends, passes away, she leaves behind a unique request: to bring together her estranged pals - April, Dakota, and Paris - who can't stand each other. Meggie's master plan unfolds posthumously, orchestrating a clever and coercive scavenger hunt within the heart of a sprawling national park. Trapped amidst the untamed wilderness, they're left with no choice but to navigate the rugged terrain, complete the challenges, and reconcile their differences along the way. Will they emerge from this test of friendship as a united force? Or will the unforgiving wilds expose their irreparable divisions, leaving them stranded not only in the heart of nature, but also lost in their fractured bond? Directed by Dianna Renée Written by Alikona Shizue Bradford with contributions by Amy Zubieta Starring Alikona Shizue Bradford, Amy Zubieta, Genevieve Fekson and Cuyapi Scott-Jacobson Additional Cast: DeShaude Barner, Evangelin Zubieta."
Lost in Desperation,N/A
Lotus,"Alice von Trotta returns to her late father's manor in Latvia in 1919, intending to sell it. She encounters hostile laborers and gets lured into a trap by lawyer and the underground group, who plan to exploit her talents for manipulation."
Lotus,"Ange, a rigorous and sensitive teenager, starts his first year in high school. Profoundly unhappy, he starts writing to try to understand himself. While doing so, he befriends three teens who will help him on his path to inner peace."
Louise Violet,"France. End of the 19th century. Louise Violet, a Parisian teacher, is sent on a mission to the French countryside. She has to impose the free, compulsory and secular school of the Republic."
Love,"Marianne, a doctor, and Tor, a nurse, avoid relationships. After meeting on a ferry where Tor seeks casual encounters, Marianne explores the possibility of spontaneous intimacy, questioning societal norms."
Love & Seclusion,N/A
Love Bus,N/A
Love Buzz,N/A
Love Child,"A young couple navigates the challenges of raising their autistic son in an increasingly unforgiving world, testing their love and resilience."
Love Dogs,"A fly on the wall look at two men's lives through their relationships, past and present, in Boise, Idaho"
Love Drop,N/A
Love Drop: Aumaia le Alofa - Part II,N/A
Love Game,"During an innocent game at an annual Valborg dinner, the hostess discovers that her husband is cheating on her with one of the friends. The incident affects the lives of all the guests. Old relationships are changed and new ones are begun."
Love Imbalance,"Love Imbalance is a poignant tale of resilience, sacrifice, and the complexities of family bonds. At its heart is a devoted family man, grappling with the challenges of providing a better life for his loved ones. Just as he begins to find his footing, an unexpected illness threatens to unravel his world, forcing him to confront the true value of family and legacy. Meanwhile, his ambitious brother's unbridled greed and conflicted loyalty spark a hidden drama involving his fiancée, weaving a web of betrayal and unforeseen consequences. As secrets surface and priorities are tested, Love Imbalance explores the fragile threads that hold a family together and the choices that can tear them apart."
Love Inside the Drug Game,N/A
Love Is Never on Time,"A writer named Daku who feels always chased by time to find a life partner. In a fairly complex journey, he also tries to find comfort in love."
Love Is...?,"As navigating life and new relationships proves difficult; A former couple is brought back together to confront past troubles, through their shared love for their child."
Love Kills,Infidelity comes to an abrupt end when the cheating lovers are caught.
Love Lagn Locha,N/A
Love Li,Follows an Orphan who later becomes a gangster when he grows up
Love Lies,An internet romance scam.
Love Lies Bleeding,"Reclusive gym manager Lou falls hard for Jackie, an ambitious bodybuilder headed through town to Vegas in pursuit of her dream. But their love ignites violence, pulling them deep into the web of Lou's criminal family."
Love Me,A postapocalyptic romance in which a boy and a satellite meet online and fall in love after the end of human civilization.
Love Me Right,N/A
Love Mocktail 2,A sequel to Love Mocktail. Revolves around Aadi after the demise of his wife Nidhi. How does he move on from such a loss?
Love Notes,N/A
Love Solutions,A woman searching for love examines the rise and fall of her relationship with her ex-husband. From director Carl Jackson comes a story about the obstacles of modern romance.
Love Song and Power,This is a story about finding the courage to be one's self.
Love Story,Tells the love story of a model and a director.
Love Syndrome: The Beginning,"Despite Itt and Day's destructive relationship, they have gradually grown affection for one another. However, to see if Day's feelings are true, Itt drastically runs away, driving Day wild with rage. How will this twisted tale end?"
Love Tragic,N/A
Love Unapolygetically,N/A
Love Unlike in K-Dramas,"Dhea receives a special gift from her boyfriend, Bimo, in the form of a trip to Seoul, South Korea, with her friends. There, she accidentally meets her long-lost first love. Who will Dhea choose? Will this be a real love triangle drama?"
Love You as the World Ends Final,"Utopia was a tower of hope, but it was a tower of despair created by human desires. In Utopia, they were researching the only way to save this world: a vaccine against the monster called Golem. One girl with special antibodies was used as research material. Her name is Mirai, the daughter of Hibiki Mamiya. Hibiki decides to rescue Mirai together with five men who have gathered in Utopia. The men are trying to rescue their loved ones, to save their family and friends, and to steal food and money to survive. Although each of them has their own non-negotiables and some rebellion, they gradually come to resonate with Hibiki's beliefs and decide to fight together."
Love You to Debt,"Follows Bo, a debt collector who starts to rethink everything after collecting a debt from a beautiful girl."
Love and Fate,N/A
Love and Friendship,"Three different segments set in the Philippines, depicted with conversations involving love of interests and friendships."
Love and Sham,N/A
Love in the Big City,"Misunderstood as more than friends, roommates Jae-hee and Heung-soo navigate the complexities of modern romance in Seoul's big city."
Love in the Time of Corona,"The movie follows Kurdistan during the Covid-19 crisis in 2019, and how it ruined relationships between loved ones."
Love is Pain,N/A
Love on Air,"While producing their podcast, a couple begins to discover internal truths about the other that forces them to make tough decisions about the future of their relationship as well as the production."
Love or Money,N/A
"Love, Celeste",Three men meet at a hotel in Dubai under unusual circumstances.
"Love, Danielle","Amid family drama and dysfunction, a woman who carries a BRCA gene mutation must decide whether or not to remove her breasts and ovaries to reduce her cancer risk."
"Love, Sitara","A love story between a Malayali girl and a Punjabi chef, complicated by the family members on each side."
Loveable,"Maria juggles with four children and a demanding career while her second husband, Sigmund, travels all the time. One day they get into an ugly argument which led Sigmund to eventually ask her for a divorce."
Lover,"Arun and Divya's six-year relationship starts unraveling as they drift apart, raising the question of whether love can withstand such differences."
Lover of Mewat,N/A
Lovers,"A woman returns home for the funeral of a friend who's taken his own life, she reconnects with her past and opens her heart to love again."
Loving Hearts,N/A
Loving the Saint,N/A
Low Budget Heist,"Four friends, driven by their artistic aspirations conduct an elaborate scheme to steal a $3 million painting from a prestigious gallery. In a risky twist, they decide to produce a film within the gallery itself using it as a cover. As their plan unfolds, they navigate the treacherous worlds of art, deception, and creativity, testing their friendship and challenging their artistic ambitions."
Lu jarudan he youkoso,N/A
Lubber Pandhu,"Set against the rural backdrop, explores gully cricket stars Gethu and Anbu's intense rivalry. Anbu's romantic involvement with Gethu's daughter escalates the clash. Their skills and emotions are put to the ultimate test."
Lubochka,A documentary-fiction movie in which the line between reality and fiction is blurred. The story is about a girl who meets her eighteenth birthday in search of answers to many questions. The search for answers leads the girl to a frightening turn of events. An experimental project shot on a camera phone.
Luce,"A young woman's life takes an unsettling turn after a chance idea strikes her on a beach. Obsessed with a drone and cell phone, she becomes fixated on someone else's existence."
Lucky Baskhar,A cash-strapped cashier working at a bank embarks on a risky investment scheme and soon gets drawn into the murky world of money laundering.
Lucky Star,"When reformed gambler Lucky falls victim to a tax scam, he returns to playing poker to recover his losses while his family struggles to make ends meet."
"Lucky, Apartment","Lesbian couple Seon-woo and Hee-seo buy a flat and dream of a stable life, but their relationship is tested during the recession. Will the couple be able to solve their problems and return to a happy life?"
Ludzie,"Stories about the unintentional heroism that war forces people to do. A terrifying picture of the Russian invasion seen through the eyes of Ukrainian women who, in order to save themselves and their loved ones."
Lukas,"The story of a street kid surviving on the streets of Windhoek, Namibia."
Lukochuri,"It's love at first sight for a young boy and a young girl. But as in every other love story, complications arise. What happens next forms the crux of the film."
Lula Leblanc,"26th of September 1999. Alekos is dead. His teenage granddaughter, Margarita, refuses to attend his funeral and takes advantage of her parents' absence to throw a small party at home. Three days earlier, unaware that this would be his last night, Alekos attends a reunion of old friends to celebrate the birthday of Lula, his first love, who now suffers from dementia."
Lulu in Turin,"A film about making a film, favourite films, an obsession with an icon of silent cinema, Turin and its history, architecture, cinemas and people, stories of female empowerment and fulfilment that subvert the male gaze, and dreams."
Luna Park,"In Albania's post-communist landscape, a lonely mother, Mira, and her troubled teenage son, Toni, struggle through an outbreak of civil violence that tears their East European nation apart."
Lupakan Cinta,"After involving in a car accident, Rayyan is diagnosed with retrogred amnesia. His marriage with his fiancée, Hetty is postponed until he fully recovered. Rayyan's past personality re-emerges, and he is drawn to another woman, Maliha, carefree and charismatic, receiving therapy as well. However, before the accident, Rayyan actually choose to love Sarah, the girl he met during vacation. Due to memory loss, Rayyan forgot that he had fallen in love with Sarah. Who will Rayyan choose?"
Lurch,"Filipino-born Ella works as a nanny in a prosperous Moscow family. Day by day, she carries out the same routine: cooking, cleaning, babysitting. But once she accidentally hurts her arm, her smooth repetitive life gradually gives a lurch."
Luto,"Damian embarks on a trip around Mexico in search of a way to overcome his grief after Dalia, his partner, dies. His travels are haunted by memories of Dalia and Damian finds solace through conversations with strangers he meets along the way while witnessing their rituals on how to deal with loss and death."
Lyod 3,"Aleksandr is a coach of the Irkutsk hockey club. He takes to the team Sergey, a talented player with a scandalous reputation. Aleksandr's daughter, Nadya, accidentally crosses paths with Sergey, they quickly fall in love. Nadya is preparing for the main competition in her life, the Ice Cup in Moscow, and Sergey is invited to the NHL in Canada. Aleksandr doesn't believe in the sincerity of feelings and insists on breaking off the relationship. Lovers face a choice: a great sports career in different countries or personal happiness?"
Lyubov Sovetskogo Soyuza,"The film is about a generation of brave and beautiful people who did not see the destruction of the revolution and the chaos of the civil war, who dreamed of building a new life in which there would be no place for death, but only incredible love that opens the way for them to great achievements and discoveries. About exploits and glory, betrayal and loyalty of those who were heroes in heaven and on earth. About the time of immense trials that fell on their short but bright lives. About a woman who was the dream and true love of the Soviet Union."
Lyubov so vtorogo vzglyada,"Danila and Olesya are a couple in crisis who don't know what to do with their marriage. Spouses create fictitious accounts on a dating app and start communicating with other people, without even realizing that they are having a dialogue with each other. Will they be able to save their marriage and fall in love with each other again?"
Lyubov zla,"Charismatic burglar Maksim gets into trouble after owing money to dangerous bandits. During the next robbery, he witnesses a desperate act committed by the apartment owner Eva, who has unexpectedly returned: she tries to burn everything that reminds her of her traitorous boyfriend, and in addition, commit suicide. Maksim decides to stop Eva and save himself from even bigger problems."
Lyubvi ne byvaet?,"A jaded woman torments her ladies-man neighbor with elaborate schemes, but their heated battle of wills transforms into something else entirely."
Lánya anyja,"Zoe's a delivery girl at a crossroads between what she wants and what her family needs. Her mom shows up unexpectedly after a long time. When it rains, it pours, right? It won't be easy to navigate."
Lúgubre,"A teenager is drowning in stress thinking that she killed her stepfather who tried to rape her. The stress increases every day and she begins to hallucinate him, without knowing that the hallucination is real and seeks revenge."
M'tase Khaya,"A hot-shot prosecutor is on the verge of solving the biggest case of her career when she finds herself on the opposite side of the law. With her back firmly against the wall, she must turn to her estranged criminal sister for help."
M.O.E.T.: Money Over Everything,"Following a family tragedy, an enterprising young woman takes on a new profession."
MA - Cry of Silence,"Mi-Thet, a garment factory worker in Yangon, faces wage issues. Nyein-Nyein leads female workers to organize a strike. Initially reluctant due to past trauma, Mi-Thet eventually joins the strike after an emergency arises."
MOTSWAKO,N/A
Ma Bei Shang De Xun Xian Yuan,N/A
Ma La Xiong Di Zhi Feng Kuang Yi Ye,N/A
Ma face cachée,N/A
Ma famille chérie,"Estelle flees domestic violence to rejoin her mother prior to a family reunion. Together, they share emotions and memories."
Ma que gou,N/A
Ma sacrée jeunesse,Jane is a 23 year old dreamer with an urgent need to understand the world around her and her contentious and wildly comic relationship with the opposite sex.
Maa Nanna Superhero,"Johnny embarks on a mission to help his adoptive father, inadvertently reuniting with his biological father Prakash, who was forced to abandon him years ago but now seeks reconciliation."
Maaya Ka Moh,"Maaya and Mohit chose each other for love but life chose something else entirely different for them. Soulmates at heart but destined to stay apart, will they come together or is love just an illusion."
Maaye and Company,"Maaye and Company revolves around the possibility that if social media is misused for selfish purposes, crimes may be committed."
Mabel,"Follows Callie, whose best friend is a potted plant named Mabel."
Macbeth,"Macbeth encounters witches who foretell his kingship. Lady Macbeth hatches a plot to seize the throne. Guilt and paranoia consume them as rebellion and Lady Macbeth's spiral lead to their downfall, prophecies' sinister unraveling."
Mad Dreams,"Plagued by buried memories of a woman and child, a reclusive hermit faces his fears when the young woman shows up on his doorstep alone one night."
Mad Queen,N/A
Madame Durocher,"Follows the life and career of Madame Durocher, first woman to be accepted in the Brazilian Medical Academy."
Madame Ida,"Pregnant fifteen-year-old orphan Cecilia is sent to Ida's secluded mansion to hide pregnancy. Ida and maid Alma provide Cecilia maternal care, forming bond. Their relationship tested as Cecilia's childbirth nears."
Madame Luna,"An Eritrean refugee hides her identity as the notorious human trafficker, ""Madame Luna"". When she is forced to stay in Italy on her way to freedom, she experiences the same hardships endured by the people she exploited."
Made of Paper,A gothic love story with music and puppets. A spooky Valentine with a Poe crow. A sad and pretty little paper nightmare.
Mademoiselle Sin,"Faced with a terminal illness, a troubled woman sets off on a chaotic quest to uncover her true purpose in life."
Madgaon Express,The journey of three childhood friends who embark on a trip to Goa that goes completely off-track.
Madness Unplugged,A man with a history of mental illness hears the electric outlet plugs in his apartment talking about him and a plot to destroy the building; he struggles to separate fact from hallucination while having to avert an impending disaster.
Maerey Gaon Ki Baat,"""Maerey Gaon Ki Baat"" is the first-ever film in the Jonsari language. The story revolves around the tradition of the joint family in Jonsar. The protagonist, Abhinav, returns to his village after 20 years. While he feels a sense of joy seeing his homeland again, he is equally stunned by the big changes that have transformed the village over the years."
Magic,Four teenagers come together to compose an original song for their upcoming college fest.
Magma,"Katia Reiter has been directing the Guadeloupe Volcanological Observatory for about ten years. She forms a powerful partnership with Aimé, a young Guadeloupean, to whom she shares her passion for the profession. As she prepares for a new mission on the other side of the world, the threat of a major eruption of La Soufrière looms. The island is in dire straits, and Katia must ensure the safety of the population."
Magnet,"Follow Kevin in this British drama - a charismatic and unshakeably confident young lad haunted by an unchangeable past and a future shaped by it. Scarred by his estranged father's abandonment and burdened by a broken mother, he turns to menacing ways far beyond redemption. Despite his cold and ruthless exterior, Kevin harbours a deep-seated cry for poetic justice. His inner demons however constrain him, turning his silent pursuit of justice into the very injustice he finds himself inflicting on others. This perilous path of crime eventually leads him to a harsh reckoning, spiralling him even further out of control."
Mahal Ko Ang Mahal Mo,Two women hurt by the same man form an alliance to catch their womanizer boyfriend in the act. But their unexpected bond leads to an unlikely romance between them.
Maharaaj,"Cook unexpectedly enters dysfunctional couple's life, transforms their lifestyle. Enigmatic circumstances lead to cook's abrupt departure. Trio's peculiar dynamic leaves unanswered questions about their future."
