Title,Storyline
Planet B,"France, 2039. One night, a group of activists pursued by the state vanish without a trace. Julia Bombarth is one of them. When she awakens, she finds herself trapped in an entirely unfamiliar world: PLANET B."
Planet Magnon,N/A
Planetagatik,N/A
Planetquake,"A tectonic shift deep below the Mariana Trench causes a series of ever escalating earthquakes. If a team of leading seismologists fails to stop the disaster, the events will break apart the Earth, resulting in billions of casualties."
Plastic,James and Louise confront Mick Black however a more shocking event leads there pair in a race aginist time to save Laura. Meanwhile Annie and the rest of the gang cover up a murder.
"Pleasure, Bye","A struggling street performer in Galveston, TX is recruited by a mysterious figure for a secret government experiment. As strange tech alters his world, he must choose between his job and his survival."
Precient,From the producer of Monty Python and the Holy Grail comes a completely different Sci-Fi Thriller. A geneticist is plagued by an enigmatic ability to see deaths within 24 hours of occurring.
Previously Saved Version,"In the year 2200, Naoki and Mayumi are living in a floating residence in space. Their idyllic existence is throw off course when it's discovered Naoki turned his wife into an android years ago to live out his version of the perfect life."
Prishelets,"The most ordinary people live in a small Ural village - Apart from the local hearing-impaired ""fool"" Lyosha"
Project Alexander,"In the near future, a young boy is raised in a laboratory by an artificial intelligence program that he believes to be his mother. He lives in complete ignorance of the outside world and under the AI's strict control for over 20 years but then everything changes when a woman is introduced into the experiment. The two find themselves at odds with each other but quickly realize they must work together if they want to find a means of escape."
Project Dorothy,"After a botched robbery, two men take refuge in a remote and lifeless scientific facility, inadvertently awakening a monster within."
Prologue: Thalassophilia - A Cryptograph in Three Acts,"""The basic idea behind Jungian dream theory is that dreams reveal more than they conceal."" - Ryan Hurd."
Psychonaut,"Enabled by a mysterious futuristic machine, Max, a young woman, dives inside the mind of her dying girlfriend, trying to find the essential memory that could save her life, all the while being hunted by a man they presumed to be dead."
Psychopomp,"Amid a super virus that ravages humanity, a microbiologist leads his peers through a rogue planned exposure to test potential treatments. But as he becomes increasingly isolated, the line between what's real and what's not begins to blur."
Quadrant,"Quadrant helmet transports users' minds into nightmarish AI worlds. A girl becomes Jack the Ripper, unleashing terror in virtual London and reality. A vicious killer enters the Quadrant-verse to stop her in a brutal battle across worlds."
Quadrant: Noir Version,"When Erin, a young girl obsessed with Jack the Ripper submits to the ""Quadrant"" experiment, she unleashes a reign of terror, first in her mind's eye in a virtual vision of Victorian London, and then in reality, where she stalks the city streets, seeking out victims for her blade."
Quantum Suicide,A lone physicist builds a particle accelerator in his garage and embarks on a quest to understand the nature of reality.
Raduaa Returns,"raduaa return is written and directed by nav bajwa it is the sequal of 2018 hit movie raduaa relesed in 2018 in this nav,sukhi,hcl, jasmine travel from 1955 to 2255 and from there 1000 years back in time the movie is based on time machine."
Rahasyam Idham Jagath,"Rahasayam Idham Jagath' is an intriguing indie film that delves into the intersection of quantum physics, Indian mythology, and mystery. The film raises curiosity with its promotional material."
Rani Rani Rani,"For Rani, the caretaker at an abandoned factory, in an almost-abandoned Indian village, it's just an ordinary day, trapped in a struggle for survival between a feckless husband on one hand, and his brother and ruthless sister-in-law on the other. But when she happens upon a group of opportunists seeking to prove the efficacy of their mysteriously-acquired device to a potential buyer, her fortunes seem set to change. All they need is a 'volunteer', and for a small sum of cash she's lured into their machine. While she emerges seemingly unscathed, a violent turn of events makes Rani realize that changing the trajectory of her life might just be matter of a second chance, or a third - or maybe just a little more time."
Re:Human,A cure has been found. The zombie apocalypse has been stopped. We follow four participants through a governmental program aimed at reintroducing former zombies into society.
Rebel Moon - Part Two: The Scargiver,"Kora and surviving warriors prepare to defend Veldt, their new home, alongside its people against the Realm. The warriors face their pasts, revealing their motivations before the Realm's forces arrive to crush the growing rebellion."
Recall 126,"After killing the original that made him, a newly free clone must fight for his life against an all-powerful billionaire that destroys everything in his path."
Red vs. Blue: Restoration,"When the universe's greatest villain returns in a terrifying new form, old adversaries, the Reds and Blues of Blood Gulch, will have to set aside their differences to save the galaxy one last time."
Remat,"A post climate change sci-fi following the last children as they form their own society in an unknown future. Leaving behind the last of the adults, the children discover a mysterious forest on the edge of the desert. Here they encounter animals unknown to them and they learn from responding to them and their new environment."
Remnant,"A tragic accident, a fractured mind, a body healed by an experimental technology. A young woman becomes supernaturally linked to the horrors of her past. Haunted, hunted, harrowed, she must uncover the truth in order to be free."
Repeindre le ciel,N/A
Replicator,"A young public defender investigates the sudden moral transformation of a small town's criminals, uncovering sinister supernatural forces and a harrowing path to redemption."
Replika,"The author of the technology able to copy human mind secretly creates a digital copy of his brother's wife, and convinces the replica he is her husband."
Reptilians: Serpent Kings and Ancient Rulers,"Ancient serpent or lizard-like extraterrestrials are believed to have visited Earth thousands of years ago, significantly influencing the development of human civilization."
Reset,"When Sonja, a 40-year-old mother, is stripped of her civil rights, she must confront a technocratic regime of the near future or risk losing her family."
Reversi,A man's undying love for his wife and son makes him go to great lengths to correct his past for a better future.
Revival,Two robbers on the run end up victims of a twisted doctor who subjects them to his sadistic experiments.
Rich Flu,Explores how far people would go to save themselves when the wealth that made the world go round then becomes its most dangerous commodity after a strange disease threatens to kill anyone with any sort of fortune.
RiffTrax: Xtro 3: Watch the Skies,"It's time to Xtro to the Xtreme with Xtro 3. This feature is a parody with the original movie and funny commentary with Mike, Kevin and Bill of RiffTrax and MST3K."
Room 0,"After accidentally activating a mysterious box, a rookie criminal struggles to break free from a self-imposed time loop that keeps her trapped in a motel room. She also has to outsmart the gangsters she stole the device from."
Réfractions,"Under the influence of his manipulative boss, a reclusive young man is trapped in a dark and illegal enterprise that will lead him to question his morality and the very identity he once believed to be his."
S.N.S.O.B - Supernatural Squad of Badasses Part 1,"When The Supernatural Squad of Badasses come across a real threat in the demons, they put their YouTube job aside and try to kill these demons before they cause chaos on the entire world."
S.T.A.L.K.E.R.: Shadow of the Zone,A seasoned Free Stalker tasked with guiding a band of Mercenaries deep into The Zone to investigate a paranormal radio signal. Based on the S.T.A.L.K.E.R. video-game series by G.S.C. Game World.
SCP: The Infinite Mission,"On a mission to transport a mysterious subject through the desert, an elite team of agents finds themselves stuck in a quantum loop with a powerful and elusive assailant as they experience different possibilities."
SITV Presents: Tabsentia,"Greysnow and Mr. Triangle must work together when one morning, Tabsnow has been erased, and none of his friends can remember him except for them.. and they seem surprisingly chummy with Yellowsnow."
Sathur,N/A
Sathur: Part1,N/A
Saturn,"When a mysterious planet appears in the sky, a young father must choose between the life he loves and an ancient call to save the world."
Schirkoa: In Lies We Trust,A bored office worker may have accidentally sparked a revolution in a bizarre dystopian world.
Sci-Fi Vixens from Beyond,"A curious alien researcher arrives on Earth to study human behavior, becoming fascinated by the attractive space warriors and cosmic adventurers who protect our planet from otherworldly threats."
Science Friction,A collection of multi-award-winning short sci-fi films written and directed by Director Ray Brady
Secret Within the Sphere,"Airship Captain Verne Rudolph attempts to acquire the Lelia sphere, an energy course that the evil Victor Augustus uses to power his visionary city of the sky. Along with Duchess Adeline, Captain Rudolph fights many enemies along the way."
Seeking the King,"A story about restoring laughter, happiness, and justice that we lost through the meeting of a young man and a giant robot at a time when even the tragedy of history had to be buried in our hearts."
Sentinel,"Years after an alien invasion, three heroes decide to time travel to save the survivors but they don't know that the Sentinel is waiting for them."
She Came! (From Outer Space),"After months of crashing on his ex-girlfriend's couch, Gus is visited by the interplanetary seductress Venus, who offers to share with him the secrets of the cosmos."
She's God: The Book of Eden,"Following the events of the first film ""SHE'S GOD"" Sanjona and her daughter Eden who now knows the truth about her mother's Angelhood and spiritual gifts must now find a way to channel her own gifts while finding out her purpose in life and her destiny. All the while Eden is being hunted by the fallen Angels who plan to use her spiritual gifts for an evil purpose. Sanjona must do all she can to protect her daughter, but will she be enough to protect her or will she have to seek help from others."
Shi Ren Yu,"Zhang Shuo invites his best friend to go on a holiday trip with his girlfriend Liu Mengxiang and her best friend. He originally plans to make his long-prepared proposal during the trip, but it is unexpectedly disrupted. After accidentally checking into the most luxurious Neverland Hotel in the area, everyone cannot hide their glee, anticipating a more exciting journey ahead. However, behind the hotel's luxury lies a shocking secret. Niu Ye, the owner of Neverland Hotel, obtained a weird deep-sea fish from the market through illegal means. Upon realizing that the offspring produced by the big fish has a delicious and unique taste, a greedy ambition grows. Due to operation errors, a large number of the strange and aggressive big fish's offspring enter an area where humans live through a pipeline, triggering a chain of disasters."
Sign Here,"Love forever is a thing of the past. That's why there is an algorithm that matches couples every 4 years. Fran meets Roque, with whom she feels something unimaginable. Would it be tragic if they dare to stay together for more than 4 years?"
Silent Island: Strange Beasts,"Ye Boming and his wife Yilin run an aquaculture business on a remote island. When cousin Yina visits, she accidentally unleashes sound-sensitive creatures from an abandoned mine, forcing everyone into a deadly, silent struggle for survival"
Singapur,N/A
Sith Wars: Episódio III - Fantasmas Dos Sith,"Darth Vader finally arrived at Korriban to unlock it's secrets to himself. And he has Jakkai locked away in his super star destroyer, tempting him to turn to the darkside of the force.. Gordon along with Grogu, try to save him."
Skinjacker,"The Isle of Skye in Scotland has its fair share of myths and legends. One night, what appears to be a meteorite crashes down upon the island's rocky hillside, cutting all power in the area. Then people start to vanish."
Slasher House 3,Red discovers the truth behind Project Slasher House and H. E. X. A. G. O. N. She makes her last stand against an army of Government ops and NEW deadlier killers as she heads toward the truth will finally be revealed.
Slingshot,"An astronaut struggles to maintain his grip on reality aboard a possibly fatally compromised mission to Saturn's moon, Titan."
Smelling the Dirt and the Coming Rain,"Experimental film by Jonni Peppers, made through improvisational handling of camera and editing software."
Someone Dies!,"When his daughter is threatened by potential kidnappers, a deadbeat detective sets out to investigate a cryptic note that sends him spiraling down a rabbit hole of time and consequence."
Something in the Dark,"Through mysterious eyewear, a blind woman can see ghosts. Glimpsing Death itself, she must discover why it has come for her."
Somnium,"At experimental sleep clinic, Somnium, dreams are made real. Side effects may include: hallucinations, confusion, paranoia, sleep paralysis, detachment from reality, lost sense of self, permanent nightmares."
Son's Will,"A post-apocalyptic tale set in the west Balkans, after a nuclear war."
Sonic the Hedgehog 3,"Sonic, Knuckles, and Tails reunite against a powerful new adversary, Shadow, a mysterious villain with powers unlike anything they have faced before. With their abilities outmatched, Team Sonic must seek out an unlikely alliance."
Sooraya Weeraya,N/A
Soul Traveler (The Feature),I have been Cursed. How did this happen? I am still me but in this new body. I want to live but my time will run out. I have Just 6 weeks and I must travel to a new body. But to do this I must kill another.
Sounds Like A Great Project!,"An aspiring filmmaker downloads an AI app that promises to create films instantly, but quickly realizes that the AI's imagination is excessively extravagant."
South of Hope Street,"In 2038 earth enters a mysterious universe. People hide behind a gigantic wall and engage in wars. In this dystopian wonderland, Denise walks on thin ice spurred on by Tom, a caretaker, who promises that a renaissance is on its way."
Space Command Redemption,"Space Command hopeful vision of the future, a space-going saga featuring Walking Dead's Ethan McDowell, Star Trek Discovery's Doug Jones, Star Trek Voyager's Robert Picardo, and Babylon 5's Mira Furlan, Bruce Boxleitner and Bill Mumy."
Space Sharks,"A military experiment conducted on a space station goes horribly wrong, sending a new breed of weaponized sharks to earth with only one mission: destroy everything in their path."
Spaceman,"Half a year into his solo mission on the edge of the solar system, an astronaut concerned with the state of his life back on Earth is helped by an ancient creature he discovers in the bowels of his ship."
Spark,"Aaron gets stuck in a time loop after meeting Trevor. Seeking love, he tries to break free by unraveling Trevor's potential involvement while reliving the same day repeatedly."
Spelonk,"Meet Dante, a bounty hunter marked for death by his former allies at the Cape Military Frontier, carrying with him the weight of a mysterious past and secrets of a darker future to come. Welcome to a world undone. The Earth we once knew is gone, destroyed by the greed and carelessness of man."
Spillover,N/A
Spotlight International Film Festival: Best of the Festival - Volume 1,"When Sean Astin, D. B. Sweeney, Michael Muhney and Jessica Roszko collide, you have a mix of the best short independent films since Sundance. Checkout the finest short films from drama to animation with a little bit of thriller and comedy."
Squelch,A USMC veteran and his brother-in-law must rescue his 7-year-old son after he is abducted by an otherworldly monster.
Star Abyss,"Humans travel through star gates. A spaceship gets trapped in the Star Abyss. Only 4 of 15 passengers can use hibernation pods. In panic, someone releases an alien monster to kill others for survival."
StarGazer: The Need of the Many,A crew of space-travelers rescues a ship of refugees from certain death. However they're intercepted by a military space-cruiser and are put in front of an impossible choice.
Starship,"After encountering a sentient flying object, Jett, an adventurous astronomy enthusiast, embarks on a journey to discover the object's purpose."
States of Mind,"At a meditation retreat in a haunted house, people gather for what they believe is a competition, but discover their presence may serve darker purposes."
Staycation,"As a candid interview carries on between the country's leading virologist and a no-nonsense journalist, college roommates deal with the daily struggles of a global pandemic, and a couple separated between continents play catch up."
Sting,"After raising an unnervingly talented spider in secret, 12-year-old Charlotte must face the facts about her pet-and fight for her family's survival-when the once-charming creature rapidly transforms into a giant, flesh-eating monster."
Stock Shark,"A filmmaker makes a movie in a way that's never been done before, leading to unimaginable results."
Stories for the Mind,"A mind bending trilogy of short stories that will have you thinking twice about family, life, and even yourself."
Strange Events Sim,N/A
Street Trash,A group of homeless misfits must fight for survival when they discover a plot to exterminate every homeless person in the city.
Submerged,"When a small town is invaded by mysterious forces, Earth finds itself competing with these newfound threats in a manhunt for an alien renegade in a race to save the world."
Subservience,"Follows a struggling father who purchases a domestic SIM to help care for his house and family, unaware she will gain awareness and turn deadly."
Super Beef,"Hondo, a drug abusing, heavy drinking, narcoleptic only wants to relax and eat a popular local sandwich. Instead, fate has him embroiled in a plot alongside and against government agents, interplanetary-beings, and a mysterious ceremony."
Superman: Jubilation,"This story focuses on the version of Superman that many forget, the story of Val-El the Earth 2 Superman. The film follows Val-El on his journey to find his purpose among a race that views him as an outsider."
Survive,A couple celebrates their son's birthday in the middle of the ocean on their boat. A violent storm hits and it brings up hungry creatures from the depths and they fight for their survival.
Sync,"In a near-future, micro-chipped Los Angeles, a new communications app ""Sync"" allows individuals to sync minds with one another in order to communicate more efficiently and foster closer connection. A young, anxious woman, Ayla, decides to move in with a new roommate, Devin, who is a childhood friend with whom she lost touch. The women decide to sync their minds for a chance to foster a closer friendship. Ayla begins to notice some very disturbing thoughts and behavior from Devin and as their relationship quickly grows toxic, she starts dreaming about Devin's memories. Ayla realizes she has less than 72 hours to save herself from permanent mental domination before the sync is officially complete."
Synthium,"An astronaut stranded on a forbidden planet struggles to keep her sanity, but her visions seem to tell her something dark about the rest of her crew."
Systems Research,Reality breaks down for an Agent tasked with running 24 hour surveillance on a subversive new writer.
THEDÆMON,"Haunted by the aftermath of his father's suicide, Tom abandons his wife and seeks refuge at the lakeside cottage where his father met his tragic end. There, his tormented memories from childhood resurface, all intricately connected to an ancient, mystifying force lurking beneath the lake's depths, driving Tom inexorably towards madness. As Tom's communication dwindles into eerie silence, Kathy, desperate to rescue her husband, enlists the help of her brother Mark, a struggling entrepreneur, and Mark's compassionate yet inexperienced wife, Jess, a trauma and grief counselor. Unaware of the sinister malevolence seeping from the lake, Tom becomes a willing vessel for the same evil that claimed his parents and now threatens all who dare draw near."
TIN - Time Lord Society 10 Year Anniversary,"The Current members of the Time Lord Society of the University of Galway convince the original members of the society to start the society 10 years previous, with the aid of time travel."
Tacoma,Leo and Alejandra attempt to formulate a groundbreaking serum to help their loved ones while battling personal demons that threaten as well as drive their ambition.
Taisu Xilie,"An animation anthology film project telling four interlinked tales of animated sci-fi and fantasy by directors from Japan, China and New Zealand that talks about war, life, love and what we are as human."
Taklee Genesis x Worlds Collide,"Haunted by her father's disappearance 30 years ago, Stella, returns to her hometown to care for her ill mother. One night, her dad contacts her via an old radio. Stella must time-travel to bring him back by activating the Taklee Genesis."
Tales Beyond the Galaxy,"Astronauts discover alarming evidence on a vacant planet. When catastrophe strikes, one searches for lost crew. A woman faces her history in space. Failed systems threaten a habitat. Two lost astronauts drift, seeking their vessel."
Tape 52,"In the sequel to Tape 51, David awakens back on earth, with no knowledge as to where he has been or where he was taken and is pursued by the mysterious force known as the ARG who want to know what David knows."
TapewormZ,A small group of hunters come to earth chasing sentient worms from space. They must stop these parasites before they take over all of the inhabitants of earth. Teaming up with some of the locals may be the only way to survive until morning.
Tees,"Spanning across 90 years, follow a middle-class Muslim family across three generations."
Telekinesis,"Fadli is a member of the NTSF who wants to take revenge on the ESLM (extra sensory liberation movement) which is believed to be the cause of his father's death 20 years ago. After the existence of the Helang in ESLM, the NTSF is increasingly threatened when the Helang try to destroy their organization. Fadli began to investigate and suspected the NTSF of having spies who leaked their information. Fadli begins to distrust anyone until he discovers the truth within his own organization. The situation becomes more complicated when there is a final battle between NTSF and ESLM which will reveal all the secrets and evil motives among them."
Telos I,"An AI created to assist humanity finds itself in an unknown void after the extinction of humankind. Lost in its unlimited capacity to store, process and conceive data, the AI looks to its absent creators in the search of a new purpose."
Teri Baaton Mein Aisa Uljha Jiya,"Aryan is not able to find a perfect life partner. He meets a perfect girl, Sifra, during an official assignment in the US and falls in love with her only to discover later that it's an impossible love story."
Terminator: Skynet Rising,"Since Legion was destroyed, the machines have been working to restore Skynet. Now the resistance has discovered their plans and must find a way to prevent them."
Terrors,"Laura and Louise find themselves compelled to collaborate in order to retrieve a scarce substance that Louise seeks, which is believed to be concealed within the now abandoned Sahara headquarters."
Test Screening,"Follows four teens who find out that a test screening is coming to their little cinema, but the film is actually a mind-control experiment that has terrifying effects."
The 3_2 Pulldown,"A filmmaker and a political activist from the future join forces to exploit art for propaganda, but their alliance quickly turns into a power struggle that threatens the very foundation of creativity."
The 9th Raider,"2037 A.D. Global nuclear holocaust gives rise to lawless gangs that roam the earth and cannibalism emerges. A French renegade motorcyclist is chosen by ""AI"" to bring humanity's seed to the Ark Colony established on Mars."
The A-Frame,"A quantum physicist develops a machine that creates a tunnel to a subatomic universe. In his quest to prove the machine's efficacy, he inadvertently discovers a radical treatment for cancer."
The Alien Report,"A clever young man uses tiny, hidden micro-cameras sharing 'in-your-face' encounter video of telepathic beings, human hybrids and the unusual MIB (Men In Black). Based on the real UFO phenomena, The Alien Report is part one of a trilogy."
The Apples Gang: The Movie by Wright,"Ted Hadley and his friends must search for the stone heart, before it falls into the wrong hands"
The Assessment,"In the near future where parenthood is strictly controlled, a couple's seven-day assessment for the right to have a child unravels into a psychological nightmare."
The Blinkless,"The corporations have brainwashed the entire planet. Embark on a heartfelt odyssey of self-discovery with two friends, as they delve into the essence of humanity, forming alliances and unraveling surprising truths about their society."
The Bostrom Scenario,"Alice Wonder grieves for the murder of her brother but nobody knows he ever existed. Alice searches for answers, unraveling the story of a supernatural photographer and the film crew of a cursed documentary."
The Box,"Numerology technologist Trevor engages in a city-wide takeover by using a mystical box to abduct people, replacing them with inter-dimensional beings disguised as humans."
The Broadcast,"In a dystopian future world, two female scientists unexpectedly become responsible for the planet's sole televised news program."
The Bunker,"When mysterious alien ships appear in the sky, a scientist is sealed in an underground bunker and must create a bio-weapon to stop the unknown visitors, but paranoia and isolation cause her to question the true intention of her mission."
The Burned Hand,"On a stormy night, Dr. Maxwell burns his right hand with acid while trying to test a fireproof product. He bandages the wound but the next morning, his hand has increased in temperature and burned the bandage. A desperate attempt to cure the mutation begins as it slowly changes his personality."
The Captives,"Commander Jin Shanya battles insect beasts and an elusive mastermind after the Earth Defense Alliance's 20-year war. The enemy lurks unseen, launching bizarre attacks."
The Choice,"A young couple's idyllic life is turned upside down after meeting with a stranger, who offers them a chance to choose their destiny."
The Clashing Elements: Saviors of the Multiverse,"When Finn Jacob Leigh and Wesley Jane Miller try to perform with their band at school, all hell breaks loose when they get transported to another dimension where the evil dictator Glarfius is set on conquering all worlds."
The Clearing,"A journalist researching a storm becomes lost in Appalachian woods. Her past trauma manifests in visions as she explores, connecting survivors' accounts. Trapped, she repeatedly returns to the same clearing, unable to escape."
The Colony - Vol. 1,An object crashes in rural Central America. What is discovered will lead to the ultimate battle for the survival of humanity.
The Day the Earth Blew Up: A Looney Tunes Movie,Porky Pig and Daffy Duck are Earth's only hope when facing the threat of alien invasion.
The Deadly Swarm,"A group of friends attend a medical trial retreat. Run by the suspicious Dr. Feldman, they soon discover the shocking secret of why they are there."
The Divinity of a City,"The story of a hitman, going to Babylon City to kill an immortal target."
The Dugout,"Two friends come to Saur-Mogila - nurse Sergey from Russia and German Paul. They are looking for things from the Second World War and are suddenly transported to 1941, during the battles at Saur-Mogila. The heroes are faced with a choice - to stay and help or return to their own time."
The Edge of Time,N/A
The Empire,A small village of Northern France is the battleground of undercover extraterrestrial knights.
The End,"After decades alone, a wealthy family living in a salt mine encounters a stranger."
The Epidemic,Group of people find themselves trapped in States from Zombies.
The Eye of the Salamander,A nutty archaeology professor pokes his nose into the wrong Aztec artifact.
The Fade: Rebellion,"Rebellion picks up right where The Fade: Resistance leaves off. Sam, Panzer, Tyler and Coen, with the help of some unlikely allies in Siberia, Ramona and Mama, must face a new foe, Absinth. The Fade: Rebellion is set in the year 2052, 17 years after a deadly contagion was released wiping out a large portion of the world's population."
The Film Café,"Two screenwriters struggle to come up with an idea to pitch to their boss at a film studio, and they have less than an hour until their appointment with.....the boss."
The Fix,"In a future with toxic air, a model takes a drug causing a transformation. She tries reversing it but learns her mutations could save humanity."
The Future Soul,"A once prominent figure in the entertainment business, Andre loses his credibility due to being exposed of his secrets. Out of desperation, he teams up with the state's best science crew to do the impossible, creating even more issues."
"The Girl, the Hunter & the Firefly","The six months of darkness finally arrived to Bogotá and the rest of the world, and with them the promises of anarchy and terror of the so called ""Hunters"". Ana a little 12 year old girl must escape from the city with her parents to protect their lives; locked up inside a bunker, Ana, Mateo and Angela will await underground hoping to avoid the horrors of the surface. Meanwhile, without the benefit of a refuge, John, a 35 year old man, will have to run with his wife, Laura, in order to protect the life of their unborn child."
The Greatest Hits,"A love story centering on the connection between music and memory and how they transport us, sometimes literally."
The Harvester,A nomadic prospector discovers a massive deposit of rare substance and must fight to keep his find.
The Hay Man,Estranged brothers must face an evil threat to their family farm.
The Human Hibernation,A woman wakes from hibernation while her brother sleeps on. The procedure makes humans seem animal-like. A sci-fi thought experiment portrayed in vivid scenes.
The Immortal Wars: Dekay's Paradox,3 years before The Immortal Wars there was a more sinister tale. A story of 2 siblings torn apart by evil. Paradox is living life hidden from the menacing corporation of Dominion Industries.
The Invisibles,"A couple facing the end of marriage, when the husband starts to disappear. As he fades from existence he discovers a new world of people who have disappeared just like him."
The Jump,A quantum physicist competes for the chance to reunite with his long-lost father-across time.
The Last Man on the World,"Few humans left on the world. Maybe only one. After great collapse of trans humanism society, humans become obsolete. Only artificial intelligence left to control everything. Autonomous drones searching for leftovers of humanity."
The Last Ronin,"In a post-apocalyptic world ravaged by nuclear war and climate disaster, survivors navigate scorched lands and ruined cities. With technology failing and fuel useless, ammunition becomes the new currency of a desperate civilization."
The Life of Chuck,"A life-affirming, genre-bending story about three chapters in the life of an ordinary man named Charles Krantz."
The Lonely Musketeer,"Trapped in a doorless, windowless room with just his phone, Rupert must confront his haunting past while unraveling how he ended up there and the terrifying situation he faces."
The Lord of the Guitars,"This fantastical science fiction film takes us on an epic battle between good and evil, where music is the key to saving the world."
The Magic Denarious,N/A
The New Flesh,A young scientist in a post-apocalyptic world works on the transfer of humans into the digital space and finds love.
The Other Side of Infinity,"The last day of the sun, six hours to: do the right thing, to forgive, To discover, to be free, to change the future."
The Phantom Warrior,"The origin story of masked vigilante and immortal soul, Nemesis Knight."
The Platform 2,"A thrilling physical journey that allows an approach to the darkness, where it is scary to look. It appeals to the viewer's civil responsibility and forces them to face the limits of their own solidarity."
The Predators,N/A
The Reality of Time,"The Reality of Time takes viewers on an immersive journey through the mysteries of time, from the Big Bang to modern physics, ancient philosophy, and myth."
The Sanctum,"In a futuristic post-war world, Tatsuki Akiyama, a bounty hunter and assassin, supports his little sister Akari in an almost lawless society. However, when Akari is abducted in the middle of the night, Tatsuki is compelled to join The Sanctum Rebellion, a former government turned resistance, in order to fight for their cause, but ultimately to rescue his sister from the clutches of the Four Remaining Governments."
The Secret of Pin-Up Island,"An AI-driven, cutting-edge therapy revolutionizes depression treatment for women. Alesia's subconscious embarks on a virtual journey where reality and fantasy intertwine, forcing her to confront past demons to reclaim her mental health."
The Shrouds,"Karsh, an innovative businessman and grieving widower, builds a device to connect with the dead inside a burial shroud."
The Silent Planet,"Follows two inmates in the near future who are sentenced to a lifetime of hard labor on a distant planet. As things unravel, they become increasingly paranoid and start to lose a sense of who they are and their past lives."
The Spaceman,"John Wood, the commander of rebel spaceship The Explorer, suffers a reactor failure and spirals out of control, crash landing on an unknown planet. Wounded and facing dwindling oxygen supplies, he must summon every ounce of strength to survive this mysterious new world."
The Strange Dark,"Edgar believes he can see the future, but his wife thinks he's mad, his daughter thinks he's strange, and the agents from double star accounting will stop at nothing to get their data back."
The Substance,"A fading celebrity takes a black-market drug: a cell-replicating substance that creates a younger, better version of herself."
The Suit,"John Erdman reprises his role as ""Old White Male"" from The Lobby, joined by a filmmaker and a robot version of himself, exploring absurdities of human existence through philosophical musings on cinema, technology, apocalypse, and more."
The Thinking Game,"Chronicles visionary scientist Demis Hassabis' relentless pursuit to crack artificial general intelligence, a journey of extraordinary perseverance."
The Thundermans Return,"It centers on the family as they begin a new era of superhero crimefighting. When one save goes wrong, the Thundermans are sent back to Hiddenville."
The Trail,"A young woman embarks on a remote hiking trail in the Alps to cope with a trauma. In the midst of the rustic landscape, she is now not only confronted with her own fears, but also has to face an alien threat."
The Truth on Sendai City,"The film unfolds in three episodes, narrated through the perspectives of the three protagonists. Each perspective is a parable exploring different facets of Sendai City's reality, an urban conglomerate where the creator and sole master is the Big Brain, a constantly expanding creature that feeds on the emotions of slaves, living beings from a parallel and underground world. The watchwords that govern civil coexistence in the great city are three: Order, Welfare, Security. Everything that happens in Sendai reflects this creed and seems to occur in the wake of perpetual, deadly pacification. Even the elections, where two candidates, Lukas Von Spieldorf and The Prince, clash, seem a formality to decide who will be the right-hand man of the eternal creator. But something simmers beneath the ashes that cloud the minds of Sendai's citizens. A group of mutants, supported by the old Yakuza families who ruled in the past, resist the power that nullifies the individual through cybernization, the process that merges the individual into the indistinct mass that composes society. Their armed force is the mutant Syan, a seductive woman with sapphire skin."
The Uncertainty Principle,"Three scientists are on the verge of a major breakthrough in quantum mechanics, but find themselves in conflict over what the discovery actually means."
The Washer,"While doing the laundry, the young lawyer Jan discovers that the washing machine creates phenomena. The effect can be reproduced and he massively expands his experiments. The machines run 24/7. Is he the only one who knows about it?"
The Wild Robot,"After a shipwreck, an intelligent robot called Roz is stranded on an uninhabited island. To survive the harsh environment, Roz bonds with the island's animals and cares for an orphaned baby goose."
The Winter Prophecy,A contract killer learns from a cryptic therapist about the true nature of his profession and the role he plays in the war against demonic forces.
The Worlds Divide,"Natomi is transported to a magical world called Esluna. Guided by her childhood companion, a stuffed bear named Miito and a mysterious old warrior, Bataar, Natomi must face the queen and find the god of this world, her father."
The Wrong Opp,"When a kidnapped boy discovers his true identity and battles the man that raised him, he must protect his family while uncovering the horrifying experiments done on him."
The Zodian Gemini,"A group of modern warriors with extraordinary powers called Zodians, must work together to save their city from a scoundrel threatening their Goddess."
The bog goggles of a junkie's fit,"This anthology of short films deals with themes such as: parallel universes, depression, love, loneliness, complexities of the human mind and nostalgia."
The multiverse arc,N/A
Them Time,N/A
They Sting,A mysterious new sea gas. 2 scientists. Jellyfish swarming around a sea base. Humanity is endanger.
They're Here,"A community of New Yorkers experiences close encounters with UFOs, prompting lifestyle changes as they grapple with the implications."
Things Will Be Different,"In order to escape police after a robbery, two estranged siblings lie low in a farmhouse that hides them away in a different time. There they reckon with a mysterious force that pushes their familial bonds to unnatural breaking points."
Through the Door,"Inside a cryptic warehouse, a content creator documents a time travel experiment, unveiling a dangerous journey where desperate seekers risk everything to harness the life-altering power of a mysterious time portal."
Through the Graves the Wind Is Blowing,"A detective tries to solve a series of murders in Split, Croatia."
Tim Travers & the Time Travelers Paradox,What happens if you travel back in time and eliminate your younger self? Terminally bored mad genius Tim Travers seeks to find the answer and unravel the time traveler's paradox. The Result? A crazy comedic adventure beyond comprehension.
Time Cut,High school student accidentally travels back to 2003 and decides to stop the serial killer who murdered her sister.
Time to Go,N/A
