Title,Storyline
Pastor's Kid,"In this raw true story of faith and redemption, college student, Riley grapples with her identity after years of abuse and religious hypocrisy. She must face this painful past to find healing."
Patrice: The Movie,"A disabled couple in their 50s, Patrice and Garry, want to marry but risk losing their benefits if they do. Despite the risk, they decide to hold a commitment ceremony."
Paul Anka: His Way,"Born in Ottawa to immigrants, Anka exhibited early musical talent. At 16, he ambitiously headed to New York . Unlike other teen idols, he wrote his own songs. His multi-genre, multi-decade success resonates across generations."
Pavements,"Documentary about the American indie band Pavement, which combines scripts with documentary images of the band and a musical mise-en-scene composed of songs from their discography."
Pellizza pittore da Volpedo,N/A
Pensando ad Anna,"During the 70s in Italy, Pasquale Abatangelo, a former hippie and bank robber from Florence, fights for prisoners' rights in Italy. He is present at all the major riots that have swept through Italy's prisons."
Piece by Piece,"A vibrant journey through the life of Pharrell Williams, told through the lens of LEGO animation."
Pod szarym niebem,"A Belarusian journalist's covert livestream of government crackdowns on peaceful protesters after rigged elections leads to her arrest. Her husband remains by her side, facing consequences from a regime bent on breaking them."
Powstaniec 1863,"A gripping story about a man who was the terror of the Russian Empire: the legendary figure of a Polish priest, chaplain and general - Father Stanislaw Brzoska."
Prodigieuses,"Twin sisters, driven by passion for piano, join an elite music university. Diagnosed with a debilitating illness threatening their hands, they refuse to abandon their dream, fighting to reinvent themselves as prodigious pianists."
Project Alien Earth,Ancient astronaut theorists search for evidence linking human origins to extraterrestrial creators while exploring AI's potential role in uncovering humanity's cosmic ancestry and future survival.
Qajymuqan,About the life and career of the Kazakh wrestler Khajimukan Munaytpasov.
Que notre joie demeure,"Father Jacques Hamel and Adel Kermiche, two destinies crossed for the worse. In July 2016, Adel killed Father Hamel in his church. His chaotic path, turned towards destiny, destroyed a life turned towards others and the sacred. Yet from this annihilation sprang an act of kindness from Father Hamel. A discreet priest whose daily life was dedicated to his fellow man. After the tragedy in St Etienne Du Rouvray, Catholics and Muslims are trying to engage in a dialogue towards peace and reconciliation."
Queen Elizabeth II: Before the Crown,"George VI was said to have called Elizabeth his ""pride"" and Margaret his ""joy."" Much of Princess Elizabeth's lessons in life have been well taught by her father, who prepared Elizabeth to be queen as soon as he was coronated. It's likely that this boost helped to inspire Elizabeth's well-known loyalty and devotion to the United Kingdom. The influence of her surroundings, and the very nature of her family, shaped her into becoming the longest-reigning monarch in all of British History. Elizabeth was taught from such a young age, what a monarch should be about. She put in the forthright dedication just as much and her father did, and is now known to have become... The longest reigning monarch... In British History."
Queen of the Ring,"In a time when pro wrestling for women was illegal all over the United States, a small town single mother embraces the danger as she dominates a peculiar American niche entertainment industry & becomes the first millionaire female athlete."
Queer,"In 1950s Mexico City, an American immigrant in his late forties leads a solitary life amidst a small American community. However, the arrival of a young student stirs the man into finally establishing a meaningful connection with someone."
Quisling: The Final Days,Five years of occupation during WW2 ends in Norway. Vidkun Quisling is in prison for treason and is to be held accountable for his actions. Can a priest help him find peace of mind? Can the traitor with big thoughts about himself repent?
RADA,"The 80 years old Ruben Rada have left an immense musical legacy in Latin America, fusing various genres with a unique identity that inspired generations. Today his music is a source of worship and his influence transcends generations."
Race for Glory: Audi vs. Lancia,"A true David vs. Goliath story spotlighting the intense rivalry between Audi and Lancia at the 1983 Rally World Championship. Against all odds, Lancia battles to regain its former glory with a combination of innovation and courage."
Raghuveer,An important saint among them is Samarth Ramdas Swami. The social work done by him is equally important for today's generation. His journey gradually unfolds in Raghuveer cinema. And we unknowingly bow before a great person.
Ravens,The dark fantasy love story of legendary Japanese photographer Masahisa Fukase and his wife Yoko.
Ray of Hope,Rathika Sitsabaiesan is a former Canadian MP who advocates for the Eelam Tamils who escaped genocide. Rathika's story is told through real-life experiences of being followed by the same government responsible for the widespread suffering.
Reagan,"A drama based on the life of Ronald Reagan, from his childhood to his time in the oval office."
Reba McEntire: Country Gold,"It all began way back when with a sibling trio in the back seat of her family car. Almost 7 decades later, Reba McEntire, has sold 75 million records and 25 #1 hits on the Hot Country Songs Chart. All that practice has clearly paid off."
Rhythm of a Flower,"This animation film takes the single moment of Kumar Gandharva lying on his sick bed and expands it, where his life in music and contemplation moves like a dream. He teaches, writes and sings again, giving voice to the years of silence."
Riefenstahl,"Explores Leni Riefenstahl's artistic legacy and her complex ties to the Nazi regime, juxtaposing her self-portrayal with evidence suggesting awareness of the regime's atrocities."
Rinnans rival,"When other Jews were deported, Karl changed the Isaevitch name and became double agent Karl Adding, Henry Oliver Rinnan's fiercest rival. Fredrik Lie didn't know that his grandfather was one of Norway's most important Gestapo agents."
Riv i hjertet,"RIV I HJERTET follows Sondre Justad's journey from his childhood room in Henningsvær to becoming one of Norway's biggest pop artists. He started filming himself as a child, and through private notes and recordings, concerts, and festivals, we gain a unique insight into Sondre's inner and outer journey."
Road Diary: Bruce Springsteen and the E Street Band,"Bruce Springsteen and E Street Band showcase the process of creating their live performances, sharing footage from band rehearsals, behind-the-scenes moments, rare clips, and personal reflections from Springsteen himself."
Rob Peace,"Based on a true story, a brilliant young man puts his bright future at risk to help his father."
Rock Bottom,"Through Robert Wyatt's music, the animated musical Rock Bottom plunges into the passionate self-destructive love story of Bob and Alif, two young artists immersed in the creative whirlwind of the early 70s' hippie culture."
Roman Kostomarov. Rozhdennyy dvazhdy,"An ideal sports career is an Olympic champion, two-time world champion, three-time champion of Russia and Europe in ice dancing. But in January last year, a sudden illness almost took Roman Kostomarov's life. He was in a coma, doctors performed several operations on him and had to amputate his limbs. Forecasts for recovery were less than a percent. But he survived. Thanks to the love and support of his family and loved ones, he did not lose faith and embarked on the path of recovery. And 11 months later, Roman went back on the ice with his partner Tatyana Navka to perform their famous program ""Carmen"", which brought them an Olympic gold medal. He, like his hero bullfighter, was able to tame the disease and regain a full life."
Romina,"""Romina"" is an engaging journey into the life of the protagonist, a young Ecuadorian woman who, amidst the various challenges of her existence, navigates complex family dynamics in the peripheral context of the city of Bologna. The documentary captures her efforts to balance work, relationships, and her passion for boxing, all while moving uncertainly in search of her role in the world. With a sincere perspective, the directors depict Romina's transformative journey, exploring the intricate relationship between the protagonist and her mother and the profound impact of the social context on her life. ""Romina"" delves into themes such as personal ambition, self-confidence, challenges, disappointments, and the illusion of redemption."
Rory Gallagher: Calling Card,Dónal Gallagher sheds light on the man behind his brother's iconic music
Roughneck,N/A
Ruki vverkh!,"On the eve of the big concert ""Ruki vverkh!"" An attempt is made on the life of the lead singer of the legendary group Sergey Zhukov. He manages to avoid the bullet, but what if this is not a miracle, but a cold calculation, and the shooter's goal is to intimidate the artist? Senior investigator Pavlov takes over the investigation, confident that the search for the criminal must be in Zhukov's past. He will have to uncover the mystery of the assassination attempt, remembering the history of the group and learning new facts from the musician's biography."
Run It Back: A Home Brew Story,"Starting with their past, the film tracks Home Brew's journey to their latest album and personal growth, blending music with life stories in New Zealand."
Sabbath Queen,"A 39th generation ex-Orthodox rabbi embarks on a remarkable 21-year personal journey, also embracing life as a drag queen."
Sadik Ahmet,"Adapted from a true story, this film is about the Dr. Sadik Ahmet, who fought for the democratic rights of Muslim Turks in Western Thrace for many years."
Saint Nick of Bethlehem,"The original story about a man who lost his son, became Santa to many, reunites with his love, and brings hope to all. Distraught over losing his son, he finds closure and discovers a new purpose when he takes on the role of Santa Claus."
Saint Pio of Pietrelcina - Man of Hope and Healing,N/A
Saint-Exupéry,"When Airmail's best pilot Henri Guillaumet disappears in the Andes, his best friend Antoine de Saint-Exupéry decides to set out in search of him against all odds."
Samadhi Consciousness Film,N/A
Samia,Follows an assertive young woman as she fights to become an Olympic athlete.
Samuel: Hollywood vs. Hollywood,"The epic real-life story of Samuel Bronston, a visionary filmmaker who dared to challenge the established power structures of Hollywood and built a massive film empire in Spain that rivaled the iconic studios of California."
Saturday Night,"At 11:30pm on October 11th, 1975, a ferocious troupe of young comedians and writers changed television forever. Find out what happened behind the scenes in the 90 minutes leading up to the first broadcast of Saturday Night Live (1975)."
Satyashodhak,A biographical journey depicting the life of Mahatma Jyotirao Phule.
Schindler Space Architect,"Architect R.M. Schindler's life story (1887-1953) unfolds in parallel with that of Modern Architecture. The film follows his journey from Vienna through Chicago to Southern California, observing where possible through the lens of his own camera or listening to his own words. The story is told through narration, interviews, Schindler's theoretical writings, correspondence, photos, renderings, archival and new footage of many of his buildings."
Scoop,"An insider account of how BBC Newsnight obtained the bombshell interview with Prince Andrew about his friendship with convicted sex offender, Jeffrey Epstein."
Seamus,"from unknown Irish youngster to bona fide Everton icon - is told in evertontv's exclusive feature-length documentary, SEAMUS. From the full-back's early years in Killybegs, County Donegal, to cementing his place in the Blues' history as an unforgettable figure, Coleman's unique journey is told through the words of himself and those who know him best."
"Sean Penn, L'enfant terrible de l'Amérique",N/A
"Sebastião Leme, o Fotógrafo Inventor",N/A
Sefi,N/A
Senza volto - Storia di Fabrizio Maiello,N/A
Seu Cavalcanti,N/A
"Señor Jazz, la película de Carlos Inzillo",N/A
Shahid,SHAHID is a political drama and a desperate comedy at the same time.SHAHID is a personal film that questions all kinds of radical ideologies - and doesn't always take itself too seriously.
Shaking It Up: The Life and Times of Liz Carpenter,"A journalist reports on JFK assassination, helps enact Great Society reforms in White House, co-founds women's political group, leads 1977 women's conference, and champions Equal Rights Amendment."
Sharon Stone: Survival Instinct,"Made famous by her explosive performance in ""Basic Instinct"", Sharon Stone is forever etched in the collective unconscious as a sex symbol. But behind this cumbersome image lies an actress with a strong character. As a teenager determined to break away from a modest and violent background, she left rural Pennsylvania at an early age for New York, where she combined odd jobs with art studies. To launch her career, she agreed to play the stereotype of the silly blonde, before landing several major roles that helped her take off, including the legendary ""Casino"", alongside Robert De Niro and Joe Pesci. Beyond acting, she invented a public persona full of humor and repartee."
She Dances by the Sea,"Six years after her divorce, Xiuhua Yu - China's most famous disabled poet - starts a new relationship and finds herself embroiled in a spiral of domestic violence, online controversy and creative struggles."
Shirley,Shirley Chisholm makes a trailblazing run for the 1972 Democratic presidential nomination after becoming the first Black woman elected to Congress.
Si dice di me,N/A
"Siggi - drengen, der blev FBI-spion","Icelandic teenage hacker Siggi, who became Julian Assange's right-hand man in the whistle blower organization Wikileaks. It's a madcap tale of paranoia, intelligence agencies, abuse, fraud, friendship and betrayal"
Silvio,"During a kidnapping, television personality Silvio Santos must fight to protect his family and his legacy while facing one of the most challenging moments of his life."
Simona Kossak,"Biography of Simona Kossak, a scientist and ecologist."
Simply Johanne,"A contemporary tribute to trailblazer Johanne Harrelle: artist, actress and one of North America's first Black models."
Soares é Fixe,"The third Portuguese presidential elections after the April 25, 1974 Revolution took place on January 26, 1986. The tight race for an absolute majority between Mário Soares (1924-2017) and Diogo Freitas do Amaral (1941-2019) necessitated a runoff, which occurred on February 16 of the same year. During that long night of vote counting, Soares reminisced about the resistance to dictatorship, the major struggles post-April 25th, his life companions, his wife, children, and all the sacrifices that led him to that important moment in his life. The title of the film chosen by director Sérgio Graciano is the slogan created in 1985 by Adelino Vaz, former leader of the Centrist Youth, during a meeting of the MASP (Movement of Support Soares for President), at a time when polls gave only 8% to Mário Soares. The cast includes actors Tónan Quito, João Pedro Vaz, Margarida Cardeal, Maria Gomes Andrade, Miguel Mateus, and Tiago Fernandes, among others."
Sognare è vivere - La leggenda di Porto Rafael,N/A
Son Sarki: Ahmet'in Türküsü,"In the film, which tells the turning points of Ahmet Kaya's life, it is revealed how Ahmet Kaya influenced people with his art. In addition to his musical career, the film also touches upon Ahmet Kaya's impact on society."
Song of the Last Lacandon Holy Man,"On a quest for ancestral music, musician Luis Pérez-Ixoneztli meets the spiritual elder of one of Mexico's most isolated indigenous groups, who believes danger will befall his village if his son does not take his place."
Spyral,Intimate home videos reveal the raw and unfiltered experience of a family battling mental illness.
Srikanth,"Blind Srikanth gets into MIT, founds Bollant Industries. Pursues goals for visually impaired while facing entrepreneurial challenges, navigating personal sacrifices. Highlights obstacles overcome by the blind in academics and business."
Stelios,"Legendary Greek singer Stelios Kazantzidis, a Pontic refugee child who overcame challenges through talent and resilience, exploring his music, relationships, hardships, and devoted fanbase."
"Steven Spielberg, l'homme et l'enfant","This documentary chronicles the life of Steven Spielberg, exploring his childhood and Jewish background. Through film clips and interviews, it delves into how his personal life have influenced his creative work."
Stevie Van Zandt: Disciple,"Traces Van Zandt's career as a musician, activist and actor from New Jersey to stadiums around the world."
Sube a mi Nube,"Based on the real-life story of a highly successful Saturday morning show, its main host, her fame, love and loneliness."
Sugarcane Baby,"Chiva, a transgender fashion model, dreams of topping the Cambodia's fashion industry, believing her only path to success lies in full transitioning. Her plan has been interrupted by the arrival of her brother Sokha."
Sunita,N/A
Super/Man: The Christopher Reeve Story,"Reeve's rise to becoming a film star follows with a near-fatal horse-riding accident in 1995 that left him paralyzed from the neck down. After the accident, he became an activist for spinal cord injury treatments and disability rights."
Suzzanna: The Queen of Black Magic,"She starred in 42 classic movies, was hailed as 'The Queen of Indonesian Horror' and crowned 'Asia's Most Popular Actress'. But who was Suzanna Martha Frederika van Osch, long-beloved by the Asian world as Suzzanna yet virtually unknown outside it? Through exclusive interviews with family, colleagues, filmmakers, and historians, as well as clips from her classic films, director David Gregory (ENTER THE CLONES OF BRUCE) unearths the legacy of the Scream Queen who has begun to emerge as one of the most compelling icons in cinema history."
Swatantrya Veer Savarkar,"The life journey of Indian freedom fighter and reformer Vinayak Damodar Savarkar, popularly known as Veer Savarkar."
"THE GAP: A Documentary About Where You Are, and Where You Want to Be.","How do you bridge the gap that exists between where you currently are in life, and where you want to be? Follow the life of Kevin Outa, as navigates through the documentary space, working towards his first feature-length film."
Taghiev: Oil,Chronicle of the life and charitable activities of the prominent Azeri millionaire and philanthropist Zeynalabdin Taghiyev.
Tapes of Revolution,"The story of Yamin Masika, the ""Don Quixote"" of Israeli cinema - a director, social activist, and cultural entrepreneur who played a pivotal role in transforming Mizrahi culture from the margins to the mainstream."
Tears of Cem Karaca,"It tells the life story of Cem Karaca, the legendary name of Anatolian rock music, who has created many works."
Tejaswini (Odia),N/A
Tesouro Natterer,"The naturalist Johann Natterer was a member of the Austrian Expedition that accompanied the Archduchess Leopoldina on her journey to Brazil in 1817, which resulted in a collection of over 50,000 objects, preserved in 2 of Vienna's museums."
The Apprentice,"A young man took over his father's real-estate business in 1970s and '80s New York, and got the helping hand of an infamous closeted gay lawyer who helped him turn this young man into a notorious legend. Based on true events."
The Artistry of Dean Irby,N/A
The Ballad of Davy Crockett,"In 1815, an American Legend, whose wife has fallen deathly ill, leaving his young children to survive on their own, must fight his way back to them across the many perils found in the Savage Lands of the wild frontier."
The Ballad of John and Yoko,The breakup of the Beatles and other things Yoko Ono was not responsible for (and also some things that she was.)
The Ballad of Suzanne Césaire,"An actress, three months post-partum, reads through fragments of the archive of Suzanne Césaire as she prepares to perform excerpts of the writer's work."
The Beach Boys,A celebration of the legendary band that revolutionized pop music and created the harmonious sound that personified the California Dream.
The Bibi Files,An inside look into the corruption charges against Israeli Prime Minister Benjamin Netanyahu through leaked police interrogation videos.
The Blood Brothers,"The movie tells of Philippine history before Islam came in and is being told in the perspective of two brothers and how the education of the other drove a wedge between them but served as a catalyst to their cultural differences. According to Montano, this project was borne out of his most meaningful visit to the municipality of Upi in Maguindanao where he met Adamat."
The Divine Sarah Bernhardt,"Sarah Bernhardt, dubbed ""La Divine,"" became the first global celebrity. The actress broke social conventions through her bold character and dramatic performances."
The Fire Inside,Claressa Shields becomes the first American woman to win a gold medal only to learn that not all dreams are created equal.
The Firing Squad,Based on the true story of three Christian prisoners who face execution in a third world country and how their joy in Christ results in a stunning conclusion.
The Flood,Follows the last days of Louis XVI and Marie Antoinette before they were executed.
The Great Ambition,"Follows the life of the great and popular political leader Enrico Berlinguer, who almost led Italy's Communist Party into power in 1978."
The Great Lillian Hall,"Lillian Hall, a Broadway actress, has never missed a performance throughout her long, illustrious career. Yet in the rehearsals her confidence is challenged. People and events conspire to take away her ability to do what she loves most."
The Israelites,The tribes who emerged from the Canaan region of the Middle East. The modern-day Israelites are Jewish tribes who do not necessarily live in the region and are not necessarily a citizen of Israel but are ethnically inclined that way.
The Leader,Simone is 29 and he believes that communism is the way to change Italy and the rest of the world. Is it?
The Legend of Sudarshan Chakra,"A biographical film chronicling the life of spiritual leader Gurudev Shri Sudarshan Lal Maharaj from his early advocacy for social reform to his final days, cementing his legacy of national unity and human Upliftment."
The Life and Death of Orson Greer,"The life and times of the American writer, Orson Greer"
The Life and Deaths of Christopher Lee,"Follows fresh interviews, archival footage, and various animation techniques like marionation to recreate one of the world's leading actors on screen, bringing them back to life through innovative methods."
The Man Died,"Based on the harrowing prison memoir by Nobel Laureate Wole Soyinka, this film chronicles Soyinka's imprisonment without trial by a brutal military regime determined to silence his voice."
The Man Who Loved UFOs,"Argentina, 1986. Journalist José de Zer and his cameraman travel to Córdoba after an odd proposal. At a burnt patch in the hills, they depict an alleged alien presence for their news show through increasingly bizarre staged scenes."
The Movie Man,"Amid a global pandemic, an entrepreneur looks back on his life's work owning and operating an idiosyncratic cinema in the forest of northern Ontario."
The Peanut Man,"Torn between his love for Sarah and his mission to save farmlands, George Washington Carver risks losing everything over his work. Facing racism and doubt, Carver works to unlock the secrets of the peanut that could transform agriculture."
The Preacher,"Climate change, drought, wars, floods, earthquakes, the Apocalypse is coming fast. Will ""The Preacher"" be able to accomplish his mission, saving us from the forthcoming disaster?"
The Razor's Edge,The first Greek documentary about the art of Kung Fu by the Director and Producer Christos N. Karakasis with the central figure being the teacher Sifu Kyriakos Eleftheriou.
The Real RFK Jr.,"""A riveting journey inside the trials and triumphs of one of America's most captivating figures."" Based on the biography of the same name, by New York Times best-selling author Dick Russell."
The Remarkable Life of Ibelin,"Mats Steen, a Norwegian gamer, died of a degenerative muscular disease at the age of 25. His parents mourned what they thought had been a lonely and isolated life, when they started receiving messages from online friends around the world."
The Shamrock Spitfire,"The story of Irish fighter pilot Brendan ""Paddy"" Finucane, who at the age of just 21, became the youngest ever wing commander in the Royal Air Force, and one of its greatest and most celebrated fighter aces during World War II."
The Sidemen Story,The pioneering British collective of internet personalities and content creators take a look back at their journey over their first decade together.
The Story of M,"A man's nostalgic reflections on his cinephile youth, a passionate French romance, dual identities, and fervent love in a sunny town, all driven by his cinematic passion, making him feel like a character and an innocent dreamer."
The Swimming Diaries,"The Swimming Diaries originated as a book, a memoir exactly 25,000 words long, with each word representing one of the 25,000 metres or strokes swum by Susan Thomson during the month when her mother was dying. The film translates the book back into movement, hovering between experimental documentary, musical theatre and contemporary opera to trace a journey from life to death. Thomson's moving tribute, a feminist exploration of matrilineal creativity, is at times surreal - conjuring the effects of morphine taken in the last stages of illness, as it interweaves choral, orchestral and pop music, and a vivid mosaic of underwater imagery, dance sequences and archive video of musicals directed by her mother."
The Thousand Colours of the Morning,"The story of young composer, Johannes Brahms, and his relationship with, Robert and Clara Schumann, the famous music couple that aided in his rise to fame."
The Truth vs. Alex Jones,"Centers on families of the victims of the 2012 Sandy Hook shooting. They take Alex Jones, a conspiracy theorist, to court for spreading lies about the event being a hoax."
The Truth: The Journey Within,"What we think we know and have based our entire lives upon is not the full story. Man has searched for the Truth since the beginning of time but all along the answers have only ever been discovered and experienced, from within, in the silent language of the heart, encoded into the Creation DNA of life itself. The Truth, The Journey Within magically weaves the teachings of 25 visionaries, Warriors of Wisdom quantum/bio/neuro-scientific experts bridging science, spirituality, and ancient wisdom. The Truth, The Journey Within is a living message for humanity unpacked in a docu-drama about a family and the complexities within relationships and life. No one has escaped the suffering within the core shared wounds of separation we all share from living enslaved within the false programming and lies of separation. The Truth reveals the self-mastery wisdom and tools as a direct path to our individual and collective liberation, as our liberation is bound to one another, which is all part of The Divine Plan of Our Great Awakening in this Golden Age of Miracles upon us. The Truth is the invitation to reclaim the truth of who you are, of who we are, beyond our conditioning. Can The Truth set you free? As you shatter the illusions of ""identities,"" what reveals experientially will be the limitations and false beliefs holding you in unbeneficial relationship patterns and cycles. Your Self-mastery lives within ""the gap"" of no mind, between stimulus and response. Beyond identity is pure awareness. This re-membering is your true unborn Creation Blueprint. Your core essence spontaneously unveils your divine supreme intelligence, as an expression of your highest purposed potential--to experience oneself as love, true prosperity, and deep intimacy, within authentic connection. As you reclaim your Divine sovereign authority, you'll begin mastering how to create ""the gap"" between your trigger and reaction. There is no secret, there's only The Truth. The Truth is our epic love story in the making. Begin the journey and discovery of your lifetime."
The Wellness Warrior,"Follows founder of modern spa industry, Deborah Szekely, from WWII professor's teen bride to 102-year-old fitness pioneer. Explores her life, entrepreneurial journey, and the growth of Rancho La Puerta and The Golden Door."
The West Sky,"The story of Asman Gharb deals with the early days of the war and the role of Ali Akbar Shiroudi. In this movie starring Milad K. Maram, Ali Akbar Shiroudi's personality and lofty thinking are well displayed."
The World According to Allee Willis,Songwriter/artist Allee Willis began filming her life as a kid in 1950s Detroit and never stopped. She pursued creative expression at all costs while struggling to fit established gender and sexual norms - until she found a path to love.
The light of Darkness,N/A
Thirty Years with the Whip,N/A
Toquinho: Encontros e um Violão,N/A
Um Lobo Entre os Cisnes,N/A
Um Tempo de Todos,N/A
Un hombre libre,"It immerses us in the life of Agustín Gómez Arcos. His legacy has been rediscovered by new generations, and the recovery of his figure is revealed as one of the unfinished tasks of our culture."
Unexplainable,"When an 8-year-old boy passionate about football is diagnosed with a very serious illness, his family needs strength and faith to face the complications of the disease."
Unfrosted,"In 1963 Michigan, business rivals Kellogg's and Post compete to create a cake that could change breakfast forever."
Veljko od mora,Documentary film about the sports life of Croatian swimming icon Veljko Rogosic
Victoria para el teatro puertorriqueño,Documentary about the life and works of Puerto Rican theatre director Victoria Espinosa.
Vincenzo Nibali - Il 7° campione,Vincenzo Nibali is the seventh champion to win the three most important Crowns in European professional biking. He retired and he's back in Sicily for a short vacation when he meets family and friends on the same roads where he started.
Vindication Swim,"The inspirational story of Mercedes Gleitze, the first British woman to swim the English Channel and her battle against both the cold waters of the Channel and the oppressive society of 1920s England."
Vivekam,Revolves around Mr. Vivekananda Reddy and the incidents that happened in his life before 2019 general elections.
Waldo,"Waldo de los Ríos was an Argentine musician in Spain, whose greatest period of glory was in the 60s and 70s. In March 1977 he was found dead with two gunshot wounds to the face: a suicide about which little was known beyond speculation."
Who Killed Lawrence of Arabia?,Documentary investigating the crash on 13th May 1935 which resulted in the death of T.E. Lawrence (Lawrence of Arabia) six days later.
Why I Swam Upstream,"Igor S. Kon was a prominent Soviet and Russian sociologist, psychologist, and educator. He pioneered sex education in the USSR, worked extensively with teenagers and queer people, and supported those affected by the HIV epidemic. Despite living through times of repression and censorship, Igor S. Kon never gave up his scientific and educational work, and defended the ideas of individual freedom, equality, and tolerance until his final days."
"Wifredo, el legado de un genio del lente",The career and legacy of Spanish-Dominican photographer Wifredo García.
William Tell,"The narrative unfolds in the 14th Century amidst the days of the Holy Roman Empire where Europe's nations fiercely vie for supremacy and the ambitious Austrians, desiring more land, encroach upon Switzerland, a serene and pastoral nation."
Wingless,Inspired by the true life story of Bulgarian paralympic 'Long jump' world champion Mihail Hristov. The story follows him from the moment he loses his arms to making the life-changing decision to become a professional athlete.
Winner,Winner is a brilliant young misfit from Texas who finds her morals challenged while serving in the U.S. Air Force and working as an NSA contractor.
Wole Soyinka Eni Ogun,N/A
XX secoli di secondi,N/A
YA - Sergey Obraztsov,"Against the backdrop of historical newsreels and drawings by Sergey Obraztsov, theater and film legends come to life in dolls: Lyubov Orlova and Lydiya Ruslanova, Charlie Chaplin and Leonid Utesov, Solomon Mikhoels and Fyodor Chalyapin, as well as other historical celebrities."
Yaremchuk: Nezrivniannyi svit krasy,Documentary biographical drama about the life and career of the first Ukrainian pop star - Nazarii Yaremchuk.
Yatra 2,"The life of the former Chief Minister of Andhra Pradesh, the late YS Rajasekhara Reddy."
Yatra2,N/A
You Are Always Right Here,"YOU ARE ALWAYS RIGHT HERE is an emotional picture that follows Eve, a young black woman navigating the 2020 pandemic ."
Young Woman and the Sea,"The story of competitive swimmer Gertrude Ederle, who, in 1926, was the first woman to ever swim across the English Channel."
ZEF: The Story of Die Antwoord,"The story of the controversial South African band Die Antwoord. Tracing them from their humble beginnings to global phenomenon. Like their music the documentary is shocking, provocative, highly creative and strangely funny."
Zakonczenie 8 Klasy W Szkole Podstawowej W Pamiatkowie,N/A
Zhambyl: New Era,N/A
Zielony atrament,"A rebellious audio engineering student is detained by the police for using a firearm at the university. Her scientific career hangs in the balance, but Kasia gets one last chance from her supervisor. However, the conditions for staying at the university set by her professor seem absurd."
Zivot je maskenbal,N/A
Zuckerberg: King of the Metaverse,The events of Mark Zuckerberg's life and creation of Facebook/Meta.
Zvanetskiy,"Famous Russian artists give new life to the best of Zhvanetsky's monologue. The audience is waiting for revelations about Zhvanetsky, rehearsals of concert numbers and unique shots shot in his house, as well as previously unreleased works."
Zwischengeschoss C2 Das Stuttgart Modell von Wolfgang Frey,"Zwischengeschoss C2 sheds light on the life, work and reception of the late model railway builder Wolfgang Frey, who quietly and secretly created a globally unique model world of Stuttgart's city centre, including a signal box, on 350 square metres during his lifetime, which gained some fame posthumously. A unique testimony to the city of Stuttgart and, for some, one of the most important works of art in post-war Germany. For our film, we accompany the current owner of the model installation, Rainer Braun, on his mission to make Wolfgang Frey's work accessible to a wider audience. We draw on archive material to trace the history of its creation. Comparing the model world with the real Stuttgart. Talking to admirers, fans, companions and contemporary witnesses. And we look at various works of art that were created in the course of our dialogue with the work. The result is a filmic reflection on a globally unique model installation, in which we try to fathom the fascination for Wolfgang Frey's work."
¡Qué suerte hemos tenido!,N/A
¿De qué casa eres?,"""Where do you call home?"" was the question faced by nearly 3,000 Spanish children exiled in the Soviet Union during the Spanish Civil War (1936-1939). This film tells the story of one of them, Angelita Perez, who lived in Russian boarding schools from ages 4 to 24 until completing her medical studies in Moscow. It is a tale of resilience, love, and identity, intertwining past and present, history and memory. It also explores the bond between a mother and daughter - the director and her mother - through shared songs and stories. Revisiting Angelita's journey is both a tribute to her strength and a declaration of love."
"À l'école de l'universel: Germaine Le Goff, l'histoire d'une pionnière","The story of a pioneer, Germaine Le Goff (1891-1986). After World War I, the Breton teacher left Douarnenez for adventure, with a journey that led her to Senegal. In 1938, she founded and directed a teacher training college in Rufisque, near Dakar, the first for primary school teachers in Africa."
