Title,Storyline
Kylie Minogue: Pop Icon,"This documentary chronicles the extraordinary life and career of Kylie Minogue, from her early days on the Australian soap opera ""Neighbours"" to her rise as a global music sensation. Celebrate her enduring influence, chart-topping hits, and resilience, offering an intimate look at the woman behind the pop phenomenon."
Kypros 1974-2024: Oi anthropoi pou den xehasan,N/A
Küzdelem a végsökig,"Csanád Gémesi is an outstanding figure in fencing.The film accompanies him to the most important domestic competition of the year, it provides insight into his everyday life, the hard work that led him to become a world, European champion."
L autre monde des dinosaures,Recent discoveries show evidence of the dinosaur's survival after the huge asteroid crash onto the earth 66 million years ago. What kind of incredible dinosaurs survived even after the impact event?
L' homme-vertige: Tales of a City,Apartment blocks torn down in Pointe-à-Pitre. Displaced residents through empty streets as their accounts circulate.
L'ADN des Pyrénées,N/A
L'Afrique aux Portes de Paris,"In the busy streets and outskirts of Parisian highways, a particular group struggles to survive day by day: African migrants who resort to begging as a means of subsistence."
L'Escaezu de les Piedres,N/A
L'Harmonie des mécaniques,N/A
L'Homme aux mille visages,"A conman juggles four different identities, each with a distinct personality, while living with four women simultaneously. An investigator uncovers his fraud by delving into his shifting personas through first-hand investigation."
L'Invenzione del colpevole,N/A
L'Orne résistante - en quête de mémoires,N/A
L'aeroplano di Marinetti,N/A
L'affaire Flactif: Une jalousie meurtrière,N/A
L'affût aux loups,"A vast, snow-covered forest, untouched by human presence. Two men cross it, bags on their backs, cross a frozen river and finally arrive at the peatland, a vast white expanse. For years, Yves the painter and Olivier the photographer, have traveled the world, meeting wildlife from one pole to the other, privileged and concerned witnesses to the fragile beauty of the planet. But the two men share a common dream: to see a wolf pack live, grow, and spread out. One day, their search leads them to a hideout in no-man's-land between Iceland and Russia, a place conducive to a different temporality. The wait begins. Over the seasons, they will stand there in these eight square meters of wood, silent amid an unchanging scenery, until they gradually become part of the ""picture"" and immerse themselves in the life of the wolves. A motionless adventure."
L'ail rose de Billom,N/A
L'ancre,L'Ancre is a journey through the Arctic and the intimate stories of people who have experienced psychosis.
L'archipel des forêts,N/A
"L'archipel du Goulag, la révélation","In 1974, Aleksandr Solzhenitsyn's fresco on the Soviet camps sparked a violent awakening to the reality of the regime. Through archives and interviews, we take a fascinating look back at the destiny of this monumental work, which remains a burning issue in Putin's Russia."
L'athlète,"The Athlete introduces us to Stevens Dorcelus, a young Montrealer of Haitian descent determined to qualify for the Olympics and prove to his close-knit family that his dream is within reach. The film captures Stevens' journey over the span of a decade, revealing his remarkable poise as well as some underlying concerns. His need for recognition - both from those closest to him and on social media - is matched by the importance he places on representation and on the role model he aspires to be. Through it all, his determination enables him to overcome setbacks and rise above challenges. The documentary masterfully showcases the tenacity and vulnerability of a charismatic young man who is intent on making his family proud, despite various pressures and obstacles. His pursuit of the podium goes hand in hand with his ambition to inspire youths in his community. Blending elements of a family saga, a sports film and an intimate portrait, The Athlete offers a rare glimpse into Stevens' journey as he sets out to make his mark."
L'effet Bahamas,N/A
L'era d'oro,"Lucy from Palermo is studying music in England and is very pregnant. Her mother and teenage sister visit to be with her for the birth of baby Futura. Afterward the three of them return to Sicily, where Kitim, the father of Futura, also lives. As she's forced to give up her studies due to student debt, Lucy also faces the emotional challenge of creating a stable family life and meaningful existence for herself. She comes from an artistic family, but her mother Roberta also struggles to achieve her full potential. A life marked by unreliable men, financial insecurity and an inclination toward the counterculture has left Roberta living in a spartan and cramped two-room apartment. And now Lucy, Kitim and the baby are moving in. Is this Lucy's future too? And what will life be like for Futura? This empathetic, close-up film portrait reveals the resilience and drive of these two artistic women, and the sometimes uncomfortable choices they have to make."
L'himalaya a Pied,"Two nature enthusiasts from the tropical paradise of Réunion Island embark on an extraordinary journey through the Himalayas, attempting to traverse Nepal from east to west. Follow their preparation and their 700-kilometer trek on foot, starting from Everest National Park and aiming to reach Annapurna National Park. This self-sufficient adventure, armed only with their backpacks and some tablets to battle the inevitable... traveler's diarrhea, promises to be both challenging and unforgettable. Official Selection 2024: Festival Papangue."
L'inizio del tempo - Der Beginn der Zeit,"""It is the beginning of my time,"" is the opening line of the film. The Italian sculptor Arnaldo Pomodoro sees one of his early works again after 60 years and takes the viewers on a journey full of memories and craftsmanship precision. The protagonist of the film is the wall relief ""L'inizio del tempo"". It has been destroyed almost beyond recognition and is now undergoing five months of restoration. Arnaldo Pomodoro's memories of his successful life merge with the rebirth of this work of art. The audience is immersed in the artist's studio in Milan and the process of creating art."
L'occhio della gallina,N/A
L'oubli tue deux fois,"In 1937, Dominican dictator Trujillo ordered the massacre of over 20,000 Haitian immigrants living in the Dominican Rep. Daphné Ménard,a Haitian theatre director, brought together actors from both parts of the island to work on this event."
L'ultima isola,N/A
L'usage du monde - Voyage entre nature et culture,N/A
"L'usine, le bon, la brute et le truand",N/A
L'évangile de la révolution,"Nuns murdered and buried in a mass grave. Catechism instructors shot in their own homes. An archbishop murdered in his cathedral while performing mass. For decades, Liberation Theology, a grassroots branch of Catholicism that stood with the poor and oppressed, played a powerful and influential role in Latin American revolutionary movements. Its fundamental tenet, Nicaraguan theologian and journalist María López Vigil says, is that God is not neutral, and is on the side of the poor. And because of that, its practitioners were targets. To the US, Liberation Theology was more dangerous than communism. To an increasingly conservative Vatican, it was a movement to be suppressed. Now, decades after the period of revolutionary ferment in Latin America, THE GOSPEL OF REVOLUTION travels through the region, meeting key figures and tracing the history of the Liberation Theology movement. Through powerful archival footage and contemporary interviews, the film shows how these radical Catholics fought injustice alongside peasants, workers, and Indigenous people, refusing to accept poverty and oppression. Liberation Theology stressed structural change and mutual aid, in contrast with today's more self-focused evangelical movements. At a time when evangelical Christianity is on the rise and associated with conservative politics, THE GOSPEL OF REVOLUTION serves as a powerful reminder that it doesn't have to be this way."
LARA - The Man Who Took on Escobar,"This documentary follows political activist Jorge Lara's return to Colombia two decades after Pablo Escobar killed his father. His mission takes an unexpected turn when he confronts Escobar's son, forcing him to reconsider his quest for vengeance and explore the possibility of reconciliation."
LOOK UP: The Science of Cultural Evolution,This documentary investigates cultural evolution through the lens of emergence and interconnectedness.
La 3ème Chambre,N/A
La Chambre d'ombres,N/A
La Contraarmada,N/A
La Desespe,"Four girls from an eating disorder clinic participate in a series of workshops with seven women from a retirement home, revealing the ins and outs of their psychological profiles, hopes and traumas. Accompanied by an expressive soundtrack, the nature of film itself is examined as the participants begin to act spontaneously."
La Duna,N/A
La Falla,"September: a month of changing direction, earthquakes, coming together and disagreements in the universe of a second-grade classroom in México."
La Farsa: Una Obsesión Sin Limite,N/A
La Fugida,"""The escape"" traces the route of impunity for the crimes of sexual abuse of two Jesuit priests, in schools in Barcelona and Cochabamba, in Bolivia. Abuses that have lasted more than thirty years, with hundreds of victims."
La Grande Seine,The making of the Paris 2024 Olympic Games opening ceremony.
La Guerra Perdida,"""La Guerra Perdida"" (The Lost War) is a documentary that explores, from multiple perspectives, the effectiveness of the nearly century-long war on drugs and the relentless rise of drug cartels, despite numerous government initiatives aimed at eradicating them. Through historical analysis and expert testimony, the film delves into the complexities and challenges of this ongoing global conflict."
La Guerra del Hachís,N/A
La Harpe de Kristen,N/A
La Historia de un Marinero,N/A
La Historia del Fan Project Paul McCartney MX 2024,N/A
La Imagen Real: The Real Image,"The beginning and end of the Malvinas-Falklands War was marked by two images that were very famous worldwide and it's constant reproduction in the news made them settle in the collective memory of society. 40 years after the conflict, the protagonists of these images recount how they experienced media exposure, pride, humiliation and their relationship with the memory of the war, based on the images that immortalized them."
La Laguna del Soldado,"200 years after Simón Bolívar's liberation campaign across Colombia, La Laguna del Soldado retraces The Liberator's journey across the high-altitude marshlands while searching for glimpses of his ghost still present in this historically contested territory. Reflecting on the construction of historical narratives and their environmental repercussions, La Laguna del Soldado traverses the páramo, a living and elusive archive, navigating through the dense fog suspended between Simon Bolivar's past and Colombia's present. LA LAGUNA DEL SOLDADO is the second in a three-part series of films exploring the intersection of oral narratives, political outcomes, and the territories marked by Simón Bolívar's passage during the Liberation Campaign of Colombia in 1819. The first completed part is BICENTENARIO (2021). Laguna del Soldado participated at Docs in Progress at Festival de Cannes 2023 where it was awarded with the Docs in Orbit Invitation Award."
La Libertad de Fierro,"César Fierro just became a free man and must rebuild his life after being wrongfully sentenced to dead in Texas. The audience accompanies Fierro on his journey, observing his often painful transition back into society."
La Lumière des Femmes,N/A
La Maison du 60,"While filming her previous documentary Heaven and Earth, Alexia Veriter met Brother Benoît and Brother Jean-Laurent. They were leading a walking and prayer retreat in the peaceful setting of the Taulignan monastery. Over the course of the days, a friendship began to take root. They shared with her the unique story of their community: four Dominican brothers who chose to live in the heart of the Moulins district in Lille-an urban neighborhood marked by poverty and hardship. Guided by a deep faith and a commitment to tangible action, they share the daily lives of the residents, living among the poor. Together with their neighbors, they initiated a local ecological approach-modest in scale, yet deeply grounded in the real. With delicacy and poetic sensibility, this film explores their quiet yet active presence, their life choices, and the embodied sense of brotherhood that invites us to question our own relationship to the world."
La Marsellesa de los borrachos,"In the summer of 1961, a group of young Italian anthropologists travelled clandestinely through northern Spain collecting anti-Franco songs. The Franco regime tried to discredit them with a pamphlet entitled The Drunkards' Marseillaise."
La Pesadilla Asombrosa,N/A
La Pouponnière,N/A
La Révolution des oeillets,"At the turn of the 1970s, while Portugal had been under the rule of an intractable dictatorship for almost half a century, a handful of officers decided to do their utmost to liberate their country. In the shadow of the regime, they foment an unprecedented coup d'état. The result was soon to be a revolution: the Carnation Revolution, which overthrew the Salazar regime in a single day, on April 25 1974, without bloodshed."
La Santa Cecilia: Alma Bohemia,N/A
"La Storia, il romanzo dello scandalo","In the summer of 1974, Elsa Morante's novel La Storia sparked a long debate that divided public opinion. For Natalia Ginzburg ""the finest novel of this century,"" the story of ordinary people during World War II and the years immediately following touched raw nerves for the society and culture of the time, and its impact went far beyond the literary scene alone. Director Silvia Luzi portrays an extraordinary writer and allows us to rediscover one of the masterpieces of 20th-century literature. A new look at a particularly fierce era in Italian history, which is also important for understanding our times."
La Tierra de la Ballena,"A filmmaker returns to his town to make a documentary about a whale, but time has turned the town into a place of the past and the death of one of the characters makes him understand that the trip is a farewell."
La ballade de Flavio,"Flavio Mendes, a visually impaired teen in Paris juggles music, studies, and friendships while navigating life's choices. Despite his disability, his passion and determination through as he charts his path between law school and music."
La bataille de Saint-Léonard,"An unprecedented language crisis unfolded in the heart of Saint-Léonard in 1968-1969. French-speaking parents demanded French-only schools, while members of the Italian community wanted to preserve bilingual schools. The conflict spread throughout the province of Quebec (in Canada), creating enormous tensions that degenerated into violence and culminated in a bloody riot. The Battle of Saint-Léonard tells the story of Raymond Lemieux and Mario Barone, two remarkable, forgotten men of modest origins, who fought back with strength and conviction, despite the heavy consequences on their family and professional lives. Their struggle changed the destiny of Quebec and led to the adoption of the Charter of the French Language (Bill 101)."
La beauté du geste,N/A
La buona crescita - 200 anni di Cariplo,N/A
La canzone di Aida,N/A
La cartomancie du territoire,N/A
La compagnia,"The documentary La Compagnia tells the story of a group of young people from the L'Arte Nel Cuore Academy, united by their passion for theater and their determination to overcome the challenges posed by their disabilities. The narrative unfolds through the personal stories of the company members, showcasing their daily lives, passions, dreams, and artistic and professional development. Among them are Diego, Manuela, Alessandro, Francesco, Tiziano, Alessia, Lorenzo, and Giordano, each with their own uniqueness and determination. Despite the obstacles they face, they manage to stand out as actors and professionals, demonstrating talent, dedication, and perseverance. The documentary highlights themes of inclusion, resilience, friendship, and the power of art as a tool for growth."
La cour,N/A
La creación,N/A
La doga e lo camin,N/A
La déposition,"In 1993, a young boy named Emmanuel confides in his parents about being molested by the new village priest, Hubert, but they keep his allegations a secret."
"La forêt, c'est la classe!",N/A
"La fèsta a Ladèrn, lo torn de l'ase e lo bufòli",N/A
La generación del 60: La amistad que no se conocía,N/A
La gente debajo de la montaña,N/A
La guerra de Indochina,N/A
La guerra de las máquinas,N/A
La huella de las palabras,N/A
La imagen santa,"Silvio Fabrykant most important work is a portrait of the singer Gilda, that after her tragic death has become a sacred image for many people. When a new anniversary of Gilda's death arrives, the power of a single image will be questioned."
La jolie vie de Sylvie Joly,"Sylvie Joly is a french pioneer of female comedy. She has inspired generations of humorists to this day. Her story is told by those who loved her, from her family to her closest actor friends."
La leyenda de mi padre,N/A
La machine à écrire et autres sources de tracas,"The final installment of the triptych initiated by Nicolas Philibert with On the Adamant (Golden Bear at the 2023 Berlin Film Festival) and followed by At Averroes and Rosa Parks - and likely the most intimate and moving of the three - continues its deep dive into the psychiatric center of Paris. This time, the filmmaker follows resourceful caregivers as they assist patients suddenly faced with a domestic issue - a broken appliance. Behind the camera, while remaining very present, Philibert allows events to unfold naturally, as he skillfully does. Through all these objects that are repaired, it is ultimately the people and their souls that are healed. The volunteers pay attention with respect, patience, and genuine interest in everyone's stories, needs, and worries. And they are filmed with similar care and attention. The film offers time and space for meandering conversations, internal monologues spoken out loud, unexpected guests, musical interludes, and long silences. A warm portrait and plea for compassion."
La marcha del Hambre,N/A
La memoria del olvido,"Francisco Gonzalez Morales, ""Clavitos"", an 84 years-old homeless clown, looks for a way to save enough money to stop living in the streets of Mexico City. The memories of ""Clavitos"" help us to better understand his complex present."
La memoria inmortal,Two grandparents with Alzheimer's disease. A grandson with a camera.
La montagna magica - Il mistero di Bismantova,Documentary dedicated to the Bismantova Stone - a mountain located in the Tuscan-Emilian Apennines National Park in the province of Reggio Emilia (Italy) - revealing previously unknown archaeological and anthropological discoveries.
La musica negli occhi,N/A
La mémoire dans les veines,N/A
La nostra Raffaella,"A journey into the extraordinary career of Raffaella Carrà, who arrived in Rome from Bologna as a girl, and was destined to leave an indelible mark thanks to her talent, discipline and skills as a presenter, singer, actress and dancer."
"La note parfaite, l'aventure suisse de Céline Dion",N/A
La passion selon Béatrice,"In September 2022, Beatrice Dalle travels to Italy. At the root of this journey is the wish to follow in the footsteps of Pier Paolo Pasolini, the love of her life."
La peur au ventre,"In overturning Roe v. Wade, the U.S. Supreme Court has taken a fifty-year step backwards, ensuring that abortion is no longer a protected right. This setback is symptomatic of a disconcerting polarization. Troubled by this historic situation, filmmaker and feminist Léa Clermont-Dion asks: what effect will this legal setback have on us? The documentary ""La peur au ventre"" explores the rise of anti-abortion groups in Canada. The mobilization is taking place here and now, in Quebec. Throughout, the filmmaker also presents the feminist and pro-choice response being organized across the country."
La photo retrouvée,"During my childhood, I lived traumatic events, suffer abuse acts, which had impacted who I am forever. I often bring those moments back from the past, trying to understand the meaning, in order to stay alive. Today, I can unravel this story and I desire to tell it. But I have no picture of my childhood, nor of my family. They all have been lost or destroyed. I decide to tell my story, borrowing records from others."
La piqure de la minceur,N/A
La porte,N/A
La procedura,"Exploring the US death penalty through the eyes of Texas executioners, with over 580 executed since 1982. It delves into their emotional and psychological struggles, exposing the human toll and controversies of lethal injection methods."
La prodigiosa trasformazione della classe operaia in stranieri,"Using private family photos, animations, music clips and unknown archival documents, the film tells the story of migration from neighboring countries to Switzerland."
La revolución de las musas,"A look that explores the role of the muses in the History of Western Art, highlighting their close connection with the work of the so-called great geniuses as co-creators."
La rosa negra: Herencia ancestral,N/A
La réponse des bergers,"In the Pyrenees, the Garcias have been making a living from their goat farming since the 1970s and share their expertise with young enthusiasts seeking to revive the tradition of mountain pastures and start their own cheese dairy. Facing a rigid administration, they need to adapt to the challenges to preserve their mountain cheese dairy project, as well as the way of life yearn for."
La scomparsa di Bruno Breguet,"1970 wird der kaum zwanzigjährige Gymnasiast Bruno Breguet in Israel verhaftet, als er versucht, Sprengstoff für den palästinensischen Widerstand ins Land zu schmuggeln. Während seiner Haft radikalisiert er sich und schliesst sich nach seiner Entlassung der Gruppierung um den Terroristen Carlos an. Im Jahr 1995 verschwindet er auf mysteriöse Weise. In der Begegnung mit Breguets ehemaligen Tessiner Weggefährt:innen rekonstruiert der Regisseur seinen Fall."
La strada che incanta,N/A
La théorie du boxeur,N/A
La tour fantôme,"The Assas tower, once the tallest building in the Languedoc-Roussillon region, is due for demolition. The former residents come to pay homage to the life they lived in it."
La traccia di Toni,N/A
La tv nel pozzo,N/A
La valanga azzurra,"""La valanga azzurra"" traces the unforgettable journey of Italy's alpine ski team in the 1970s captained by champions like Gustavo Thoeni and Piero Gros. The documentary highlights historic triumphs, including five World Cups and numerous Olympic and World Championship medals, while celebrating the internal rivalries, contrasting personalities, and sacrifices that made the team invincible. Unpublished testimonies from the protagonists are woven into the narrative of Giovanni Veronesi, who also shares his past as an aspiring champion, bringing to life the rise and inevitable decline of this legendary sporting force."
La vida en rojo,N/A
La vida en una gota,N/A
La vie de Lise,"When she was 18 months old, Lise's parents learned that she had a tumor on her optic nerve which made her visually impaired. Today Lise is 12 years old and despite all the physical and moral suffering, the chemotherapy, the medical appointments she has endured since then, she continues her life. She loves playing the piano, playing sports, her pets, and of course her parents Angélique and Julien, Julie and Éline, her two older sisters and her friends."
La vieja y tonta leyenda de un padre muerto,N/A
La vita salta,N/A
La voix de garage,N/A
La xarxa ultra,N/A
La Única Salida,N/A
La última muñeca,N/A
La última noche de Sonia Martínez,N/A
Lachatao,Fearful dreams and fantasies of Lachatao's children let us experience their daily lives as they imagine their futures.
Lacrimosa,N/A
Lady Like,"Lady Camden becomes a contestant on season 14 of RuPaul's Drag Race. As she struggles to manage the demands of her fame, she must face her traumatic childhood."
Lady Madonna,"The story of a one-room eye clinic that became a hospital to help the poor, Lady Madonna chronicles the humanitarian works of a small Nigerian hospital with a mission to serve anyone who comes through their doors."
Lake Bike Hell,"David and Maxwell embarked on a polar expedition to cycle the length of frozen Lake Baikal in Siberia, the world's largest lake by volume, stretching 450 miles from north to south. One of the most remarkable aspects of their journey was the kindness and hospitality they continuously encountered in eastern Russia. It's a narrative absent from the news, politics, and Hollywood, making it all the more important to share. In nearly every film ever made, Russians are portrayed as the antagonists, but their experience on this trip was entirely different. This film explores themes of overcoming anxiety and facing near-death experiences, while challenging how we define who our enemies are."
Lalo y Luquín van a la Baja,"A documentary road trip comedy about two men putting their friendship to the test as they try to write a script together and deal with their fears, manias and mental problems on a peculiar and fun trip through Baja."
Lalouda,"""Lalouda"" (Rock)... A temporal journey through the sculptures of Michalis Kassis. This film delves into his life experiences in Mani, highlighting how elements such as nutrition, wartime survival, education, and a profound understanding of Greek history have shaped his artistic endeavors. Through sculpture, we gain insight into man's survival in the countryside, and the enduring influence of antiquity, the Middle Ages, and modern times on our instincts and expressions through art."
"Lamo Auru - Old Forest, New Lines","This is a story of exploration and discovery; where going somewhere with one goal is interrupted by curiosity and the spirit of adventure. Plans and ambitions are uprooted as a bigger picture comes into view. On Papua New Guinea's remote island province of New Britain, British climbers Waldo Etherington Leo Houlding and Tom Winterton travel into the mysterious depths of the Lamo Auru Caldera - an extinct volcano containing a dense, untouched rainforest. Entering the rainforest with guides from the indigenous Naccanai communities, Waldo and the team are on a mission to find and climb enormous ""giant strangler"" fig trees that are endemic to this region. Their mission is a simple one: Ground up, first accents of these inspiring living structures, in a completely unexplored area of the world."""
Land of Thorns,"In the aftermath of WWII's Battle of Cassino, Italian women confront the untold horrors of wartime violation by soldiers meant to liberate them, uncovering the dark paradox of freedom forged through suffering."
Land of hope,N/A
Lands End,"Barney Page, a professional skateboarder, embarks on a 900-mile journey in memory of his friend Ben Raemers, aiming to raise awareness about suicide and mental health through heartfelt conversations and the impact on skateboarding."
Landscapes of Home,"""Landscapes of Home"" is a story about two doctors living in the Japanese Canadian internment camps who lost their homes and identities."
"Langobardi - Grimoaldo, il primo re friulano",N/A
Langston Kerman: Bad Poetry,"Comedian Langston Kerman talks parenting a top-tier baby, teaching mean teens and managing his mother-in-law's dating apps in this hilarious special."
Language of My Soul,"After hiding her San identity and language for forty five years, the last speaker of the Nuu language is now 90 years old and she is haunted by the question --'what will happen to my language when I die?'."
Laoch: Defy the Odds,"An Irish powerlifter with dwarfism embarks on a quest to conquer the sport of powerlifting, proving that strength comes in many forms."
Laos - Le trésor oublié de la civilisation khmère,"In 2009, in the village of Nong Hua Thong (Laos), a farmer discovered 60 pieces of gold and silverware from various cultural areas. In 2023, a team of archaeologists was sent to work on this treasure."
Lapilli,"Stages of grief intertwine with natural wonders - sea currents, dark caves, volcanic wastelands, autoharp strings resonating in ravines."
Larger Than Life: Reign of the Boybands,"Tracing boy bands' evolution from The Beatles to K-pop, delving into the 90s/2000s icons and highlighting this enduring musical movement's rich history."
Larry (they/them),"Non-binary photographer Laurence Philomène documents their transition through self-portraits while creating their book ""Puberty."" The film LARRY explores their artistic journey, family life, and broader themes of gender identity."
Las,"Asia, Marek and their children created a paradise in the oldest forest of Europe, far away from the problems of today's world. One day, their lives are put to a severe test in the face of the growing humanitarian crisis on the EU border."
Las Amazonas de Yaxunah,"A group of indigenous women in the Yucatán peninsula slowly rebel against cultural roles and norms through the creation of a softball team. Challenging traditional beginning with a handmade bat, barefoot dressed in Beautiful handmade Mayan dresses, these women slowly transform themselves as well as their community."
"Las Barreras, Un relato de dos barrios",N/A
Las Hijas del Maguey,"Daughters of Maguey is the story of a group of women who decided to break a male monopoly. Despite their historic involvement in the production of agave distillates, archaic traditions and beliefs have kept women under yet another glass ceiling. But the ""Mujeres del Mezcal y Maguey de Mexico"" are now shattering it. Recognising their own worth and the benefits of working together, these women have joined forces to ensure that Mexico's producers and rural communities get their fair share of the economic boom that is mezcal, while preserving tradition and respecting the environment."
Las Vegas: The 1960s,N/A
"Las casas Baratas de Romo, cien años de historia",N/A
Last Chance to Save A Life,"In a world threatened by deadly antibiotic-resistant infections, new hope emerges from the unlikeliest of sources: viruses. In Australia, patients are being injected with trillions of viruses to survive."
Last Lap,"Discover the inspiring journey of Doris and uncover the powerful lessons of resilience, transformation, and purpose in this engaging 46-minute documentary. Explore Doris' remarkable life story, highlighting her triumphs over challenges and her groundbreaking contributions to women's athletics, framed by historical milestones such as Title IX."
Lato A: La storia della più grande casa discografica italiana,N/A
Latreia: Oi kalt ellinikes tainies (mou),How do we understand cult and which films have shaped the term for the Greek context?
Lauri Markkanen - suomalainen supertähti,N/A
Lawfare: A Totalitarian State,"Explores how legal systems can be weaponized to silence dissent. Featuring Tommy Robinson and others, it critiques modern Britain's justice system and its impact on free speech and political opposition."
Le Cinéma en jeu: L'Amour fou de Jacques Rivette revisité,N/A
Le Dernier KO,"Carl Strugnell, the world chessboxing champion, is just a few months away from his final battle. It's a challenge that promises to be decisive for the social struggle he's waged all his life, that of revenge for those left behind, to whom he dreams of offering the opportunity to become heroes."
Le Dernier Survivant,"Who's afraid of the big bad wolf? This phrase captures the delicate balance between humans and the wild. From early domestication to mass extermination, the wolf's fate has long been tied to ours, sparking strong emotions and debates even today. It is within this complex dynamic of coexistence that the team behind The Last Survivor explores the reasons that have led us to this point. Traveling to the Ethiopian highlands in search of the Ethiopian wolf, the most endangered canid in the world. Through an honest and authentic narrative, blending immersive adventure and on-the-ground investigation, the film portrays the critical plight of this iconic animal. Supported by concrete facts and scientific testimonies, it invites viewers to reflect on the fragile, yet essential, proximity between humans and wildlife, key to maintaining the balance of our shared ecosystems."
Le Mans 55,"On June 11, 1955, the legendary 24 Hours of Le Mans race turned into a tragedy when Mercedes No. 20 car driven by Frenchman Pierre Levegh collided with an Austin Healey car and flew into the crowded stands, killing 82 people and injuring more than 120. Despite this accident, the race continued without the German team, which left the competition, and ended the next day with a bitter victory for Jaguar."
Le Monde est un théâtre,N/A
Le Plein Potentiel,"Through intimate observations of life coaching sessions, this documentary explores modern self-help culture and our endless pursuit of personal growth, meaning, and enlightenment."
Le Veilleur,"The cracks start to appear when a Chinese couple's only son leaves for Estonia to study. Watchman Guang-Dong and his wife Bao-Yan have devoted their lives to their only son, Zhao-Hang. When he leaves China to pursue a music career at the Estonian Academy of Music and Theatre, the couple must confront the emotional void his absence creates. Through phone calls, they try to guide Zhao-Hang from afar, but his journey is shaped by both his deep desire to please his beloved father and his own personal ambition. This universal experience of parents watching their children grow and leave home resonates deeply, capturing the struggle between holding on and letting go. With breathtaking cinematography and a poignant score, this documentary offers an intimate look at cultural adaptation, familial sacrifice, and the evolving dynamics of a father-son bond in the face of separation and change."
"Le Village, le Maire et les Musiciens",N/A
Le cheval en majesté,N/A
Le cinquième plan de La Jetée,"In the Chris Marker exhibition at the Cinémathèque Française, my cousin Jean-Henri recognized himself in La Jetée. Seen from behind, the photo of him and his parents on the observation deck of Orly Airport is the fifth shot of the film. If it's him, he was the hero of the film as a child. Our whole family recognized them, and I was drawn to his vision and the secret paths it opened up into our family history and the story of these images. It was at Orly Airport that we arrived from Algeria in 1962. As for Marker... Because images imprint themselves on our consciousness, films can and do belong to us. And few films have been more dear to history than Chris Marker's La Jetée (1962), a minimalist masterpiece often ranked among the greatest and most influential. But as acclaimed director Dominique Cabrera belatedly discovers in her latest feature, Marker's science-fiction photo-montage might also be an unwitting historical document about her own family. La Jetée was made the very year Algerian independence was declared, and at a time when hundreds of thousands of French people of Algerian descent, like Cabrera's family, were retreating to Paris via Orly Airport. Sixty years later, the director's cousin is convinced that it is he who appears in the fifth frame of the film, standing next to his parents as they greet their loved ones at the airport. A detective novel ensues, revealing evidence about their family, French colonialism, Marker, and the film itself. Winner of the Golden Dove at DOK Leipzig 2024, First Look MOMI NYC USA 2025, Festival du Réel Paris France 2025..."
Le coeur qui bat,N/A
Le cose in frantumi luccicano,N/A
Le dernier Canadien français,N/A
Le dernier flip: démarchandiser l'immobilier,N/A
Le dernier motel,N/A
Le garçon,"Seeing the family photos of an unfamiliar family, we realise that at the center is a boy. Who is this boy? What's his story? A dizzying family investigation, where reality and fiction mingle to the point of confusion."
Le monde est à eux,"In the Paris region, two die-hard teachers from a public high school decide to put an end to academic failure, by involving students and parents."
Le monstre,"Le Monstre is an exceptional documentary: for more than 50 days, Tanguy Conq immersed himself, camera in hand, as close as possible to the Transat Jacques Vabre organization teams, to the point where he blended into the background, a close observer of the slightest twists and turns of an extraordinary edition. From the negotiations with the classes and the tugs to the last nightly weather briefing, not forgetting the increasing pressure on the shoulders of the race directors, we sweat for those who have to give the start. The result is a film that tells us more than ever about the complexities of organizing an ocean race with almost 100 competitors, while the meteorological monster that is Storm Ciaran, with its 55 knot winds and 8 meter waves, prepares to mow down the tip of the continent."
Le parfum d'Irak,"Following his father's death, French-Iraqi journalist Feurat Alani reflects on his father's journey from Iraq to France. He revisits his own personal story as an immigrant son and the country's current history."
Le parole difficili,N/A
Le pas de la porte,N/A
Le premier tyrannosaure français ?,N/A
Le printemps,N/A
Le sentier des absents,N/A
Le temps du voyage,N/A
Leap of Faith,"Over a year, 12 diverse Christian leaders explore contentious issues and seek fellowship at retreats in Grand Rapids, Michigan. They navigate divisions while holding onto their shared belief in love, testing the bonds they build."
Learning to Be Naked: Healing through burlesque,"It's hard to imagine a more vulnerable experience than being naked on stage-but for some women, this experience profoundly changes their lives. The film follows six unconventional performers as they find empowerment through burlesque."
Leasehold,"LEASEHOLD tells the story of millions of English and Welsh leaseholders now trapped in their own homes, unable to sell or move apartment. Barry Gardiner examines the need for better rules to govern apartment management and construction."
Leaving Jesus,It tells the story of Christian ex-fundamentalists. They gather at a retreat and try to free themselves from the communities they were born into.
Lebenskünstler,"It is not the powerful and the rich who can achieve salvation and deliverance from what they have corrupted. It is the artists of life, who know how to live well and honestly with small and simple things, who can truly change the world."
Lee Priest: Rebel with a Cause,"Lee Priest: Rebel With A Cause delves into the life and career of one of bodybuilding's most iconic and controversial figures, Lee Priest."
Lefka Ori,"Filmmaker A. Papathanasiou meets Lefteris Eliakis, a guerrilla fighter during the Greek Civil War and a political prisoner for two decades. Through the portrait of this grassroots activist, we learn about history that shaped modern Greece."
Left Write Hook,"For eight survivors of childhood sexual abuse, a groundbreaking program turns into a journey of recovery, transformation and friendship in this documentary from director Shannon Owen."
